case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_c21f947a,1,1,1,0,1,0
case_2f211aaa,0,0,1,1,0,1
case_d38a8a1d,1,1,1,1,1,1
case_3435210b,1,1,1,0,1,1
case_713291c7,0,0,1,0,1,1
case_552fc200,1,0,1,1,0,0
case_6c7b8262,1,0,1,0,0,1
case_8e4b3b46,1,0,1,1,1,0
case_98fed13b,1,1,0,1,1,1
case_148dda48,0,0,1,0,0,0
case_5359408d,0,1,1,1,1,1
case_5a74c980,0,1,1,1,1,1
case_0b63006a,1,1,1,0,0,1
case_415d446d,0,0,1,1,1,0
case_09ef3484,1,1,1,1,1,1
case_65cbbe36,1,1,1,0,0,0
case_0ea6601b,1,1,0,1,1,1
case_3de5d79e,1,1,1,1,0,1
case_36f7cd48,1,1,1,1,1,1
case_9326dedf,1,1,1,1,1,1
case_56b3f5a0,0,0,1,1,0,1
case_777dc153,0,0,1,1,1,1
case_3a7a455a,0,1,1,1,1,1
case_5f8fbf56,0,1,1,1,1,1
case_349b9189,1,0,1,1,1,1
case_09454e61,0,1,1,0,1,1
case_d7e279d3,1,1,1,0,1,1
case_a10df049,0,0,1,1,1,1
case_cd32ecf0,0,0,1,0,1,1
case_7afe16dc,1,0,1,0,1,1
case_7000137d,0,0,1,0,1,1
case_bb682d6b,1,1,1,0,0,1
case_e26110a8,1,0,0,0,0,1
case_e3b3fc40,0,0,1,1,0,1
case_79f89fdb,0,1,0,1,1,1
case_e3f641bc,1,0,1,1,0,1
case_4fca4af0,0,1,1,1,0,0
case_a614a01c,0,0,1,0,0,1
case_f6b183cb,1,1,0,1,0,1
case_a77aaa57,1,0,1,1,1,1
case_75be8de6,0,0,1,1,0,0
case_9bda8e81,1,1,1,1,1,1
case_87edda8d,1,1,0,1,1,1
case_72b9518e,0,1,1,0,1,1
case_603bc93d,1,1,1,1,1,1
case_75ed2d16,1,1,1,1,1,0
case_a5cb9191,1,1,1,1,1,1
case_eadde665,1,1,1,1,1,1
case_5f3cca68,0,1,1,1,0,1
case_68cd3b21,0,0,1,1,1,1
case_8d7ae909,0,1,1,0,0,1
case_d1fe3a60,0,1,1,1,1,1
case_f71cecb4,1,0,1,1,1,1
case_c046f9ee,1,0,1,1,1,1
case_09cd47b9,1,1,1,1,1,1
case_63d8a063,1,1,1,1,1,1
case_2b7a7872,1,0,0,1,1,1
case_3e1e64d9,1,0,1,1,1,1
case_de279338,1,0,1,1,0,0
case_9b3395e3,0,0,0,0,1,0
case_490d5e41,0,0,1,1,1,0
case_949b684c,1,1,1,0,1,1
case_8eb8a175,1,0,1,1,1,1
case_3f2ed80a,1,1,1,1,1,1
case_a3d5a590,1,1,1,1,0,1
case_9db3a701,0,1,0,1,0,1
case_0a6cbc29,0,0,1,1,0,1
case_7e74c44b,1,1,1,1,1,1
case_cb086b23,0,1,1,1,1,1
case_de4acbdb,0,1,1,0,1,0
case_4a53b0e9,0,1,0,1,0,1
case_06b9ca54,1,0,1,1,0,1
case_4f428d6e,0,0,1,1,1,1
case_236de745,1,0,1,1,1,1
case_e006ffc0,0,1,1,1,1,0
case_061c3279,0,1,1,1,1,1
case_140eb9c3,1,0,0,0,1,0
case_a3f4dffa,1,1,1,1,1,1
case_1ba4079a,1,1,1,1,1,0
case_f8f22330,0,1,1,1,1,0
case_464ff9cb,0,0,1,1,1,1
case_6a956278,1,1,1,1,1,1
case_426b1055,1,1,1,1,1,0
case_a6fbb408,0,1,1,1,1,0
case_69db671d,0,1,1,1,0,1
case_aacfa2bd,1,1,1,0,0,1
case_40fc0ba5,1,1,1,0,1,1
case_c4e167b1,1,1,1,1,1,1
case_7535a37b,0,0,1,0,0,0
case_bf466dca,1,0,1,1,0,1
case_0013b2c5,0,0,1,0,0,0
case_0a6f6487,1,1,1,1,1,1
case_c3d11383,1,0,1,0,1,0
case_8a847a14,0,1,1,0,1,1
case_d2cc9e6c,1,1,1,1,1,1
case_29426e0e,1,1,1,1,1,1
case_210e6e83,1,0,1,1,0,1
case_97ace266,1,1,1,0,1,1
case_d5d7d0c6,1,1,1,1,0,1
case_d280766f,1,1,0,1,0,1
case_9cee9e9e,0,1,1,1,1,1
case_6b0c1b68,1,1,1,0,0,1
case_8cf5e05d,1,0,1,1,1,1
case_44e315d1,1,1,1,1,1,1
case_361db711,1,0,1,1,1,0
case_afa09562,1,1,1,0,1,1
case_726fbfef,1,0,1,1,1,1
case_06b476bd,1,1,1,1,1,1
case_fba16a18,0,0,1,1,1,0
case_625f4d5e,1,0,1,1,1,1
case_e6468025,0,0,1,1,1,1
case_09b47d8b,1,0,1,1,1,0
case_4f7cd632,1,1,1,0,1,1
case_697d3fe0,0,1,1,1,1,1
case_5cf99a0d,1,1,1,1,1,1
case_890f41bb,1,0,1,1,1,1
case_d5caa7dd,0,0,1,1,1,1
case_15bb2d01,1,0,1,0,0,1
case_4ff4cccc,1,1,1,0,1,0
case_bc31a42b,1,1,1,1,1,1
case_b6fe6be0,1,0,0,1,1,1
case_a2349137,1,1,1,1,1,1
case_995e79d7,1,0,1,1,1,1
case_9c0907fe,0,0,1,0,0,0
case_f5afc1c5,1,1,1,0,1,1
case_00f90ea6,0,0,1,0,1,1
case_c1e0b84e,1,1,0,0,1,1
case_ef66e3c7,0,0,1,1,1,1
case_961299dd,1,1,1,1,1,0
case_eab1a35c,1,0,1,1,1,1
case_e9f8dc4a,0,1,1,1,1,1
case_3cda6d2c,1,1,1,1,1,1
case_0bdeaf40,0,1,1,1,0,1
case_cc2daa52,1,1,1,1,1,0
case_e9c8cdd7,1,0,1,1,1,1
case_6fb1bb08,0,1,0,1,1,1
case_c5a66728,1,0,1,1,1,1
case_d8c3c600,1,1,1,1,1,1
case_8c766c82,1,1,1,1,1,1
case_38c69d4c,1,1,1,1,1,1
case_096858fc,1,0,1,0,0,1
case_48c82bd7,0,0,1,1,1,1
case_ef000abe,1,1,1,0,1,0
case_3dd6df61,1,0,1,1,0,0
case_f0c53293,1,0,1,1,1,1
case_713d333a,0,0,1,0,0,1
case_ef693ad5,1,1,1,1,0,1
case_97e623f5,0,0,1,1,0,1
case_8b8a96c5,1,0,1,0,1,1
case_9563c793,0,1,1,0,1,0
case_7d3b1d94,1,1,1,1,1,1
case_b2a49067,0,0,0,1,1,1
case_ec04d3da,1,0,0,0,1,1
case_855c69c2,1,1,1,1,0,1
case_c45ce2ca,1,1,0,0,1,1
case_dfa56eb1,1,1,1,1,1,1
case_fa22d75d,0,0,1,1,0,1
case_9c499ef9,1,1,1,1,0,1
case_49ad132d,1,1,1,1,1,1
case_c2adeefb,1,0,1,1,1,1
case_d0f4a2c3,1,1,1,1,1,1
case_e6ad4bc5,1,0,1,1,1,0
case_94c6ab6a,0,1,1,1,1,1
case_e467d220,1,1,1,1,0,1
case_c80af587,1,1,1,1,1,1
case_13023487,0,0,1,0,1,1
case_eeaf4365,1,0,0,0,1,1
case_d6054d0b,1,1,1,0,1,0
case_c44a39b0,1,1,1,1,1,1
case_996f57b2,0,1,1,1,1,0
case_54bd5817,1,1,1,0,1,1
case_1be808dc,0,0,0,1,1,0
case_f64672fe,1,1,1,0,1,1
case_fb9cbbe9,0,1,1,1,0,1
case_d376006a,1,1,1,1,1,1
case_712f1e98,1,1,1,1,1,1
case_caef47e4,0,0,0,0,1,1
case_abe189ff,1,1,1,1,1,1
case_284afc71,1,0,1,1,0,1
case_7486ab77,0,1,1,1,1,0
case_80e35b82,0,0,1,1,0,1
case_9c3a6687,0,1,1,0,1,1
case_e2482d06,1,1,1,1,0,1
case_350dd161,1,1,1,1,1,1
case_fd606a86,0,0,1,1,1,1
case_bdccea46,1,1,1,1,1,1
case_9989e385,0,0,1,1,0,1
case_2fba2867,1,0,1,1,0,1
case_5875ea44,1,1,1,1,1,1
case_bcb87246,1,0,1,1,1,1
case_63878d47,1,0,1,1,1,0
case_c3979444,1,0,1,1,1,1
case_990cf33c,1,1,1,1,1,1
case_6b328964,0,0,1,1,1,0
case_45780306,0,1,1,1,1,0
case_75bf98c1,1,0,1,0,1,1
case_b204aca4,1,1,0,0,1,1
case_413a6418,1,1,1,1,1,1
case_19b7b894,0,1,1,1,1,1
case_8297802e,1,0,1,0,1,1
case_87267efe,1,0,0,1,1,1
case_55708efa,1,1,1,0,1,1
case_32d1b969,0,0,1,1,1,1
case_7164f36f,1,0,1,1,1,1
case_011d9c80,1,1,1,1,1,1
case_29a7afd9,1,0,1,1,1,1
case_2892cf3b,1,0,1,1,1,0
case_78f8eadd,1,1,1,1,1,1
case_ab0c75bb,0,1,1,1,1,1
case_c8d3c2b5,1,1,1,1,0,1
case_e89e62c7,1,1,0,1,1,1
case_a37be66b,1,0,0,0,0,0
case_a5e50b9b,1,0,1,0,0,0
case_ee026e6b,1,1,1,1,1,1
case_4ff7a8b5,1,1,1,1,1,1
case_34d0ec1d,0,0,1,0,1,1
case_e26a99e5,1,1,1,1,1,1
case_00e797e8,0,0,1,1,1,1
case_06c70408,1,1,0,1,1,1
case_079d57eb,1,1,1,1,1,1
case_d0989159,1,0,1,1,1,0
case_43cdfa18,0,0,1,1,1,1
case_d673a9dc,1,1,0,1,0,0
case_a9af29cc,0,1,1,1,1,1
case_713ea6de,1,0,1,1,0,1
case_fe66606a,0,0,1,1,1,1
case_8a8250e7,0,0,1,0,1,1
case_196360c5,0,1,1,1,1,1
case_e2dab6c5,0,1,1,0,0,1
case_2810c9ab,1,0,0,1,0,0
case_2d40c03c,1,1,1,1,1,1
case_3197318d,1,1,1,0,1,1
case_c04b1cd0,0,0,1,0,1,1
case_e9ec188f,1,0,1,0,0,0
case_650ac000,0,0,1,1,1,1
case_318601bf,1,0,1,1,1,1
case_b38da1e9,0,1,1,1,1,0
case_e4a2c97f,0,0,1,0,1,1
case_d8885701,1,0,1,0,1,0
case_caf72867,1,1,1,1,1,1
case_b6aa69ca,1,0,1,0,1,1
case_1c3dda5b,0,0,1,1,1,1
case_191dcca6,1,1,1,0,1,1
case_8cd1d075,0,0,1,1,0,1
case_df7f12b2,1,1,1,1,0,0
case_924c4399,0,1,1,0,1,1
case_f3b260b0,0,0,1,0,0,1
case_d71b77e4,1,1,0,1,1,0
case_b0b2c9e3,0,0,1,1,1,1
case_d76374ac,1,0,1,1,1,1
case_dc5a0013,1,1,1,1,1,1
case_a3d1f12b,1,0,1,0,0,0
case_fdc210cb,0,0,1,0,1,1
case_c9a20966,1,1,1,0,1,1
case_4db08a8e,0,1,1,0,1,1
case_1dadb563,1,0,1,1,1,1
case_68ca2d2d,1,1,1,1,1,1
case_617edc1c,1,1,1,0,0,1
case_7553d9e6,1,1,1,1,1,1
case_0e51668a,1,1,1,0,1,1
case_099c50b4,0,1,1,0,0,1
case_ab056b8a,0,0,1,1,1,1
case_1f2fd6b8,0,0,1,1,0,1
case_0a5e7a61,0,1,1,1,0,0
case_d18a0d8a,1,1,1,1,1,1
case_23de09bf,1,1,1,1,1,1
case_9e5f0087,0,0,1,1,1,0
case_73d9a6a9,1,0,1,1,1,1
case_3aadaad4,1,0,1,1,1,1
case_713b224a,0,1,1,1,0,1
case_3eb588de,1,0,1,1,1,1
case_c40c3ece,0,1,0,1,1,1
case_ec21f2e9,1,1,1,1,1,1
case_89bf09bb,1,0,0,1,1,1
case_1e8df686,0,1,1,1,1,1
case_257c96ba,1,1,0,1,1,1
case_50de887d,1,1,1,1,1,1
case_062d4a63,1,1,0,0,0,0
case_7784639f,0,1,1,1,1,1
case_83069ee3,0,0,1,0,0,1
case_2d5e6e80,1,1,1,0,0,0
case_793e8d16,1,1,1,1,1,1
case_ae620106,1,1,0,1,1,1
case_bcae798d,1,1,1,1,0,1
case_48cbab72,0,1,1,1,0,1
case_5ee079f3,1,0,1,0,1,1
case_8e832933,1,0,0,1,1,1
case_7df8dc5e,0,1,1,0,0,1
case_01ebb8cf,0,0,1,1,1,0
case_269003d5,0,1,1,1,1,1
case_8415bc7c,1,1,1,0,1,1
case_0dead696,0,0,1,1,0,1
case_76c91f6b,1,1,1,1,1,1
case_fe151da3,1,1,1,1,1,1
case_acfd6d79,0,1,1,1,1,0
case_0cf6ed09,0,0,1,1,1,1
case_523aa3b4,1,1,1,1,1,1
case_83d47150,1,1,1,0,1,0
case_d67c68b1,1,1,1,0,1,0
case_5051699e,0,0,1,0,0,0
case_1c1fbca0,1,1,1,1,1,1
case_3f6c610c,0,0,1,1,1,1
case_b70851e6,1,0,1,0,0,1
case_fbc86ef2,1,0,1,1,1,0
case_a9b65fbb,1,1,1,1,0,1
case_07124d8d,0,1,1,1,0,1
case_1462109c,0,0,1,0,0,1
case_a453e5de,1,0,1,1,0,1
case_231c5c42,0,0,1,0,0,1
case_3f227f4f,1,1,1,1,1,1
case_e9f8cec9,0,1,1,0,1,1
case_d1db2457,1,1,1,1,0,0
case_9c1c85ad,1,1,1,0,1,0
case_a60ea20e,1,1,1,1,1,1
case_77194630,1,0,1,1,1,1
case_b7fa4cdf,1,1,1,1,1,1
case_18d00cbf,1,0,1,0,1,1
case_08bb788e,0,0,1,1,0,1
case_1c569d4e,0,0,1,1,1,0
case_349972ff,1,1,1,1,1,1
case_4a015c14,1,0,1,1,0,0
case_e1e73c1b,1,1,1,1,1,1
case_9c0fa817,0,0,1,1,1,0
case_77c56f61,0,0,1,0,0,1
case_6d1bc6df,1,1,1,1,1,1
case_22d1492c,1,0,1,0,1,0
case_fbdb52bf,1,0,1,1,0,1
case_b7c403b8,1,0,1,1,0,1
case_da1704f7,1,1,1,1,1,1
case_24801238,0,1,1,1,1,1
case_31bb0b0e,1,1,1,0,1,1
case_cfffc245,0,1,1,1,1,0
case_f95973b0,1,1,1,1,1,0
case_54e70aed,0,1,1,1,1,1
case_3a13cc20,0,1,1,1,0,0
case_a5a2209f,1,1,1,1,1,1
case_6d59abfd,1,0,1,0,0,1
case_cdb9afff,1,1,0,0,0,1
case_65966ea3,1,0,1,1,1,1
case_94a73886,1,1,1,1,1,1
case_bfaf9806,0,1,1,1,1,1
case_90803901,1,0,1,1,1,1
case_4fbed718,0,1,1,0,1,1
case_e9a24566,1,1,1,1,1,1
case_3ff4fcdd,0,1,1,0,1,1
case_e7da5ba6,0,0,1,0,1,1
case_0df94197,1,0,1,0,0,0
case_e0730319,1,1,1,1,1,1
case_8354c1d1,0,1,1,1,0,1
case_49002cda,1,1,1,0,1,1
case_a70b9a03,0,1,1,1,1,1
case_ade57904,0,1,1,1,1,1
case_34090623,1,1,0,1,0,0
case_8fb83a5f,0,0,1,0,1,1
case_78bf1735,1,1,1,1,1,0
case_2590299a,1,1,0,0,1,1
case_8267f7d8,1,0,1,1,0,1
case_611978eb,1,1,0,0,1,1
case_4978368b,0,1,1,1,1,1
case_3a10367a,1,0,1,1,1,1
case_5587a99f,1,0,1,1,1,1
case_0ebea774,1,0,1,0,0,1
case_c36e4a8d,1,1,1,1,0,0
case_b45e7f38,1,1,1,0,1,1
case_c243d158,0,1,1,1,1,1
case_6212dbe9,1,1,1,1,1,1
case_77840058,1,1,1,0,1,1
case_c9b59d97,1,0,1,1,0,1
case_1b92d47e,0,0,1,1,1,0
case_4f378f3d,1,1,1,1,1,1
case_6e25d0fa,1,1,1,1,1,1
case_d1e4e9f5,1,0,1,1,1,1
case_a9a47644,0,0,1,1,0,1
case_9adcc9d9,0,1,0,0,0,1
case_4dba77e3,1,1,1,1,1,0
case_f1847dbd,0,1,1,1,1,1
case_ade8c6a1,1,1,1,1,1,1
case_67c44b4f,1,0,1,1,1,1
case_05699e8e,1,1,0,1,1,1
case_006fbc2a,1,0,0,0,1,0
case_43b62d18,0,1,0,0,1,1
case_e22c57a7,1,1,1,1,0,1
case_fbac10c7,1,1,1,1,1,1
case_9b99728a,0,0,1,1,1,1
case_69fcee2a,0,0,1,1,1,1
case_3c705fd7,0,0,1,1,1,0
case_e157fc0d,1,1,1,1,1,0
case_8a8d156e,1,1,1,1,1,1
case_6179bb10,0,1,1,0,1,1
case_0eecb962,0,0,1,1,0,1
case_df0adebe,1,0,1,1,1,1
case_d5e18023,1,0,1,0,0,1
case_5258ddfc,1,0,1,1,1,1
case_643bc33c,1,1,1,1,0,1
case_872fcf77,1,1,1,1,1,1
case_616beaea,1,1,1,1,1,1
case_39c08a3a,1,1,1,0,1,0
case_9a12bdea,0,1,1,1,0,0
case_b897ee04,0,1,1,1,1,1
case_9d20e777,0,1,0,0,1,0
case_14ee9a43,0,1,1,0,1,0
case_b86b773b,0,0,1,1,1,0
case_f418e29a,1,1,0,1,1,1
case_3a817d8a,1,1,1,1,1,0
case_c7e4f896,1,0,1,1,1,1
case_3a5c2f8d,1,1,1,0,1,1
case_cdd8ee0e,1,1,1,1,1,1
case_913e2bab,1,1,1,0,1,1
case_931ae143,1,1,1,1,1,1
case_a823351e,1,1,1,1,1,1
case_329c65ed,0,0,1,1,0,1
case_fb0f22ac,1,0,0,0,1,0
case_f4026a6f,0,0,1,1,0,1
case_ae145932,1,1,1,1,0,1
case_fd3f710b,1,0,1,1,1,1
case_7a9679e0,1,1,1,1,1,1
case_36296628,0,0,1,0,0,1
case_c46084bd,0,0,1,0,0,1
case_45554225,0,0,1,0,0,0
case_6d392c83,1,1,0,1,1,1
case_f17db22d,1,0,1,0,1,1
case_04810d92,1,1,0,1,0,0
case_5a05ca72,1,1,1,1,1,1
case_50c88c22,1,1,1,1,1,0
case_144259aa,1,1,1,1,1,1
case_bbee2133,1,1,1,0,0,1
case_aceea87f,0,1,1,1,1,1
case_01be017b,1,1,1,0,1,1
case_a49bcd24,1,1,1,1,1,1
case_7e880d03,1,0,1,1,1,1
case_917b3894,1,0,1,1,1,1
