case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_2fc6ba5b,0,0,1,0,1,1
case_341c7cb1,1,1,1,1,0,1
case_d8ab5ee2,1,1,1,1,1,1
case_8b38f3ea,0,0,1,0,1,0
case_e551ad5f,1,1,1,1,1,1
case_7583363d,0,1,1,1,1,1
case_94173720,1,1,1,1,0,0
case_54cd3027,1,1,1,1,1,0
case_68113721,0,0,0,0,0,0
case_63bfb970,1,1,1,1,1,1
case_78578d47,0,0,1,1,1,1
case_0663d0f2,1,0,1,1,0,0
case_288caf98,0,0,1,1,1,0
case_aa5d63bc,0,1,1,1,0,0
case_ce740a05,1,0,1,0,0,1
case_470ce91a,0,1,1,1,1,1
case_ed18cc99,0,0,1,1,1,0
case_6f793ad9,0,0,1,1,1,1
case_f96ea0b3,1,1,1,1,1,0
case_58dacdcc,1,1,1,1,1,1
case_9ec34004,1,0,1,1,0,1
case_b08c945f,1,0,1,1,1,1
case_a3b354dc,1,0,1,1,1,1
case_b4f98ae9,0,1,1,0,0,1
case_a7987680,1,1,0,1,0,0
case_b9b2d27a,1,1,1,1,0,1
case_183f6f0b,1,0,1,1,0,1
case_8fbdc330,1,1,1,1,1,1
case_590e655e,1,1,1,1,0,1
case_bf65cbb1,1,0,0,1,1,0
case_235904be,0,1,1,1,1,1
case_5f3027fd,1,1,1,1,1,0
case_7dcea6f9,1,1,1,1,1,1
case_bb4fb41c,0,0,1,0,1,0
case_208929cb,0,1,1,1,1,0
case_9c2a0cf8,1,0,1,1,0,1
case_ae078aa7,0,0,1,0,1,1
case_97fed472,1,1,1,1,0,1
case_7c2c997a,1,1,1,1,1,1
case_b7a75f15,0,1,1,1,1,0
case_7d0e5c26,0,0,1,0,1,1
case_099c38f7,1,0,1,1,1,1
case_cec47e05,1,1,1,1,1,1
case_c4edc7a2,1,1,1,1,1,0
case_6798d763,0,1,1,0,1,1
case_dc4aa3af,1,1,1,1,1,1
case_f68ee9e4,0,1,0,1,1,1
case_63344153,1,0,1,1,1,0
case_521d98c0,1,0,1,1,0,0
case_7e003243,1,1,1,1,1,1
case_e99cf02e,1,0,1,0,1,1
case_e6815a70,1,0,1,0,1,1
case_30f87d7f,1,1,1,1,1,0
case_9231d394,0,1,1,1,1,1
case_e543adfc,0,1,0,0,1,1
case_27cd034d,1,1,1,0,0,1
case_750ac0be,1,1,1,1,1,1
case_d303c55c,0,1,1,0,0,0
case_583a7ff1,1,1,1,0,1,1
case_ffa8da6f,1,0,1,1,1,1
case_b7216b6e,1,0,1,0,0,1
case_04ac3c86,1,0,1,1,1,1
case_76b621be,1,0,1,0,0,1
case_9190e03c,0,0,1,1,1,1
case_defb6a74,1,1,1,1,0,1
case_f16412a6,0,0,1,0,1,1
case_2ba3c760,0,1,1,0,0,1
case_df02aa9c,1,1,1,0,0,1
case_47941897,1,1,1,0,1,1
case_da439edd,0,0,1,0,1,1
case_de1e89a8,0,0,1,1,1,1
case_5d985d51,0,0,1,0,0,0
case_84eb9bc9,1,1,1,1,1,0
case_91412e57,0,1,1,0,1,1
case_dcc586fc,1,0,1,1,1,0
case_a555c502,1,0,1,1,1,0
case_af785ee6,0,1,1,0,0,1
case_7d634307,0,1,1,0,0,1
case_ec1afc85,1,0,1,1,1,1
case_9c6535bb,0,0,1,1,0,1
case_b3de69bb,1,1,1,1,1,1
case_8fa47e49,1,0,1,1,1,1
case_37ffd26b,1,0,1,1,1,0
case_8b476b28,1,1,1,1,1,1
case_9bec6966,1,1,1,1,1,1
case_4a3fe45b,1,1,0,1,1,0
case_8608b1ac,1,1,0,1,1,1
case_ab59c8b5,1,0,0,1,0,0
case_6f83d3aa,1,0,1,0,1,1
case_c2b607b7,1,0,1,1,0,1
case_fecdff96,1,1,1,0,1,1
case_f22851de,1,1,1,1,1,1
case_1015fded,1,1,1,1,1,0
case_1290865f,1,0,1,0,1,1
case_5b59d85c,1,0,1,1,0,0
case_d34437be,0,1,0,1,1,1
case_f4da0850,1,1,1,1,1,1
case_3117e4f6,0,0,1,1,0,0
case_c9bd46e1,1,1,1,1,1,1
case_baa649e4,1,0,0,1,1,1
case_8c1b419b,1,0,1,0,0,0
case_7179fa6e,0,1,1,0,0,0
case_c164d54c,0,0,0,1,0,1
case_0b1c723e,0,1,1,1,1,1
case_3c2dd2c1,1,0,1,1,1,1
case_da8a52cd,0,0,1,0,0,1
case_0068a252,1,1,1,0,1,1
case_9f409160,1,1,1,1,1,1
case_3af4a663,1,0,1,1,1,1
case_190fe2f0,0,0,1,0,1,1
case_c68a51d0,0,0,1,0,0,1
case_6d5c392c,1,0,0,0,0,1
case_0d60cbe4,0,1,0,1,0,0
case_887f5dd3,0,0,1,1,1,1
case_39b34430,0,1,1,1,1,1
case_32571cee,1,1,1,1,0,1
case_d38e120d,1,1,1,1,1,1
case_5029d907,1,1,1,1,1,1
case_456ea16d,1,1,0,0,1,1
case_adc1a24e,0,0,1,0,0,0
case_e8323863,1,1,1,1,0,0
