case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_7591fed2,1,1,1,1,1,1
case_7e08cdd6,1,1,1,1,0,1
case_67cca27c,0,0,1,1,1,1
case_63fe0f1f,1,1,0,1,1,1
case_f62b9b53,1,1,0,1,1,1
case_f12baa4e,0,1,1,1,1,1
case_84aaa4ec,0,1,1,0,1,1
case_8bdfbc18,0,1,1,1,1,1
case_caab8fc5,1,1,1,0,1,0
case_b33560ae,0,1,1,0,0,0
case_560896af,1,1,1,1,1,1
case_efb9abc2,1,0,1,1,1,1
case_21208cf2,1,0,1,1,1,1
case_3de525d5,1,1,1,1,1,1
case_0d8b0492,1,0,1,0,0,0
case_267f049e,0,1,1,1,1,0
case_36034bde,0,0,0,0,0,0
case_d9913bac,1,1,1,1,1,1
case_29996f79,0,0,1,1,1,1
case_3ba9d43f,1,0,1,0,1,1
case_8122c08e,1,1,1,1,1,0
case_46767a38,1,1,1,1,1,1
case_1c4273c2,0,0,1,0,1,0
case_1fb7dcd9,0,1,1,0,1,1
case_7426b4c0,1,1,1,0,1,1
case_ac6e0b4f,1,1,1,0,0,0
case_eff361e5,1,1,1,1,1,1
case_6a943414,1,1,1,1,1,1
case_4dc51c43,1,0,1,1,1,1
case_ccf732d8,1,0,0,1,1,1
case_9bd5d4f1,0,1,1,1,1,0
case_01b170ea,1,0,1,1,0,0
case_0a61c5db,1,0,1,1,0,1
case_e681b203,1,0,1,0,1,0
case_07735730,1,1,1,1,0,1
case_e5498540,1,1,1,0,0,0
case_ab2becbd,1,0,1,1,1,1
case_b19b3ef5,0,1,1,1,0,0
case_a3ddb806,1,0,1,1,0,1
case_cc11403a,1,1,0,0,1,1
case_0171247b,1,1,0,1,1,1
case_67c0df82,1,0,1,1,1,1
case_d7564bd3,1,0,0,1,1,1
case_0ff5372f,1,1,1,0,1,1
case_dcf0d380,0,1,1,1,1,1
case_c4168ad8,1,1,1,1,0,1
case_a5a19138,1,1,1,1,0,0
case_e0786199,0,1,0,0,0,0
case_9bbed19f,0,0,0,0,1,0
case_f0b8a50d,0,1,1,1,1,1
case_16216121,0,1,0,0,0,1
case_56807b6c,1,1,1,1,1,1
case_24d6444a,0,0,1,1,0,1
case_d04b4657,0,1,1,0,1,0
case_374075fd,1,1,1,1,1,0
case_1ad6d76c,1,1,1,1,1,1
case_dfe11ebf,1,0,1,1,1,1
case_590aad8e,0,0,1,1,1,1
case_72c64a28,1,0,1,0,0,1
case_db871404,1,1,1,0,1,1
case_7312d3e8,1,1,1,1,1,1
case_34934299,1,1,1,0,1,1
case_1a4e5b66,1,1,1,1,1,1
case_be08e8f9,1,1,0,1,1,1
case_012db26a,0,1,1,1,1,1
case_b82864a2,0,0,1,1,0,1
case_8d1203a6,1,0,1,1,1,0
case_26e72b9c,1,1,1,0,1,1
case_1fcfba15,0,1,1,1,0,1
case_e0f10803,0,0,1,0,1,1
case_f78d2fc0,1,1,1,1,1,1
case_0356bd03,0,0,1,1,1,1
case_f807d254,0,1,1,1,0,0
case_7db748c8,1,1,1,1,1,1
case_f3d51ad6,0,1,1,1,1,0
case_fe3d3812,0,1,1,1,1,1
case_a47a4b6c,1,0,1,0,1,0
case_bc313367,0,0,1,1,1,1
case_b8555efa,1,1,1,1,1,1
case_331aa529,1,1,1,1,1,1
case_2a3abf27,0,1,1,1,1,0
case_54ddf99c,1,0,1,1,1,0
case_afd1cc26,1,1,0,0,0,1
case_2f21dddf,1,1,1,1,1,1
case_5f9bac75,1,1,1,1,0,1
case_3e8f1b83,0,1,1,0,0,1
case_57c63ff2,0,1,1,1,1,1
case_bd2d6f0c,1,1,1,1,1,1
case_f1193286,0,0,1,1,0,1
case_99032303,0,0,1,1,0,1
case_3fc19b6d,1,0,1,0,1,1
case_0477c139,0,0,1,1,0,1
case_2399ac32,1,0,1,1,1,1
case_0b77e366,1,1,1,1,1,1
case_653cdf61,0,0,1,1,1,0
case_813cd9e9,1,1,0,1,0,1
case_78b15fc6,1,0,1,0,0,1
case_d96e33c6,1,1,1,1,1,1
case_5416d866,1,1,1,1,1,1
case_0728ae7c,0,0,1,1,1,0
case_0c956229,0,0,1,0,0,1
case_9220f549,1,1,1,1,1,1
case_1f053710,0,1,1,1,1,1
case_8f409b0a,1,0,1,1,1,1
case_ce9678ff,0,1,1,0,1,1
case_60a2d6e7,1,1,1,1,1,1
case_69444e0c,0,0,1,1,1,1
case_16109465,0,1,0,1,0,1
case_32de504b,1,1,0,0,1,1
case_44a6f22a,1,0,1,0,1,1
case_a7fbae8a,1,1,1,0,0,1
case_c8d34071,0,0,1,0,0,1
case_c03c8ba1,1,1,1,0,1,0
case_ac975f9a,1,1,0,1,1,1
case_fbf0942f,0,1,1,1,1,1
case_b020f487,1,0,1,0,0,1
case_1f264218,0,1,1,1,1,1
case_088083e7,0,0,1,1,0,1
case_66d9e140,1,1,1,1,1,1
case_5a2985ee,1,0,0,1,1,0
case_c9a97513,1,0,1,1,1,1
case_c2a7134f,0,0,1,1,1,1
case_bdb7423c,1,0,1,1,1,1
case_1fba293f,1,0,0,1,1,1
case_2d4e5bc9,1,1,1,0,1,1
case_15a58ff3,1,1,1,1,1,1
case_5cdec219,1,0,1,1,0,0
case_fe00237a,1,1,1,1,1,1
case_53c049b3,1,1,1,1,1,0
case_17fe5c3e,1,1,1,1,1,1
case_737b7a23,0,1,1,1,1,0
case_c68895e8,0,1,0,0,0,1
case_e2eed2bc,1,0,1,1,1,0
case_446763ff,1,1,0,1,1,1
case_64b5b78e,1,1,1,0,0,0
case_bfd31f79,0,1,0,1,0,0
case_9540217d,1,1,1,0,0,1
case_335b887a,1,1,0,1,1,1
case_05ebe1a8,0,0,1,1,1,1
case_18fe4446,0,1,1,0,1,1
case_771f3938,0,1,0,1,1,0
case_18127b23,1,1,1,1,1,1
case_3072921c,1,1,1,0,1,1
case_117fd3a4,1,1,1,1,1,1
case_04d4cd57,1,1,0,0,1,1
case_11bfdcdb,1,1,0,1,0,1
case_c43005ed,0,1,1,1,1,1
case_9e129e3a,1,0,1,1,1,1
case_56a0ae40,1,1,1,1,1,1
case_56dbe495,0,0,1,1,0,1
case_58c747b0,1,1,1,1,0,1
case_5f4fdea8,1,1,0,0,1,1
case_e5486ddd,1,0,1,1,1,1
case_ad54d84a,1,1,1,1,0,1
case_ec60ffaf,1,1,1,0,1,1
case_5002d1ef,1,1,1,1,0,1
case_622a221e,0,0,0,1,0,1
case_57bd3e6a,1,1,1,1,1,1
case_09b4384d,0,0,1,0,0,1
case_276ebc28,1,1,1,0,0,0
case_f39a82a5,0,0,1,1,1,1
case_24fe3b97,1,1,1,1,1,1
case_c0df452f,1,1,1,1,1,1
case_45055eb5,1,1,1,1,1,1
case_baff6770,1,1,1,1,1,1
case_7ec6a447,1,1,1,1,1,1
case_25071984,1,1,1,1,1,1
case_9096d129,1,1,0,1,1,1
case_a047a98a,0,1,1,0,1,1
case_1928655a,0,1,1,1,1,1
case_2fa49a19,0,1,1,1,1,1
case_7a493e33,1,1,1,1,0,1
case_7660173a,0,0,1,1,1,1
case_bf3d7fde,0,1,1,0,1,1
case_7fc32e39,0,1,0,0,0,1
case_d1eb0407,1,0,1,1,0,1
case_d9b7e846,0,1,1,1,1,1
case_df3cfff3,1,0,1,0,1,1
case_47ca7dd5,0,1,1,1,1,0
case_db40e0a1,0,1,1,1,1,1
case_72c417a6,1,1,0,1,1,1
case_1b321734,1,1,1,1,0,1
case_b1a8f89f,1,0,1,1,0,0
case_584f257e,0,0,1,0,1,0
case_4505a9e7,1,0,1,0,1,1
case_8c1e82ba,0,1,1,1,1,1
case_cae433c6,1,0,1,1,1,1
case_eac983e5,0,0,1,0,0,0
case_099aa2bf,0,0,1,0,0,1
case_0cffd00f,1,1,1,1,0,0
case_505670ea,0,1,1,0,1,1
case_4c843904,0,0,0,0,1,0
case_dffcf281,1,0,1,1,1,1
case_61f2ad0d,1,0,0,1,1,1
case_5b015323,0,0,1,0,1,1
case_60fe39e0,1,1,1,1,1,1
case_ef75fcec,0,1,1,0,0,1
case_3f18e8f2,1,1,1,0,0,1
case_07cb64f0,1,0,1,1,1,1
case_9bd56ce2,0,1,1,1,1,0
case_d8078f2a,0,0,1,0,0,1
case_29b007bd,1,1,1,1,1,1
case_cb4bfc84,0,0,1,1,1,0
case_c0da520b,1,1,1,1,1,1
case_1c0f1f34,0,1,1,1,0,1
case_a16ccb11,1,0,1,0,1,1
case_9a8e7e8f,1,1,1,1,1,1
case_6e771e95,1,1,1,1,0,0
case_290d36f9,1,1,1,1,1,0
case_6f214299,1,1,1,0,1,1
case_323c1f7f,1,1,1,0,1,1
case_edf3bf44,1,1,1,1,1,1
case_61244506,1,1,1,0,1,1
case_236b5d58,0,1,1,0,0,1
case_ea5cdd15,0,0,1,1,0,1
case_55a38df9,1,1,1,1,0,1
case_215f5f0e,1,0,1,0,1,1
case_37cac8f8,0,1,1,1,1,0
case_b36821a7,1,1,1,1,1,1
case_529de980,1,1,1,0,0,1
case_64a11fea,0,1,1,1,1,1
case_b55414c0,1,0,1,1,0,1
case_8646e6a1,0,0,1,1,1,1
case_e37078e5,1,1,1,1,1,1
case_68371a2e,0,1,0,1,0,0
case_7404e296,1,0,1,1,1,1
case_a37c3264,0,0,1,1,1,1
case_a0ee8f24,1,1,1,0,1,1
case_576ed62f,0,1,1,1,0,0
case_ffa4b0a3,1,0,0,1,1,1
case_c7fcbdaf,1,1,1,1,1,0
case_0d2af8ae,1,0,1,1,1,1
case_af25e5f4,0,0,1,1,0,1
case_131e82d8,0,1,1,0,1,1
case_97b531b5,0,1,1,0,1,1
case_652c8e79,1,0,0,1,0,1
case_fafc7137,1,0,1,1,1,1
case_c1681490,0,1,1,1,1,1
case_0f82dd03,0,0,1,1,0,1
case_c0c1c2f7,0,0,1,1,1,1
case_3943ef81,1,1,1,0,1,1
case_6ad93ef0,0,1,1,1,1,0
case_8939316b,1,1,1,1,1,1
case_2b014918,0,0,0,1,0,1
case_34096f4f,0,0,1,0,1,1
case_4bcde7e1,1,1,1,1,1,1
case_134e9ce6,1,1,1,1,1,1
case_0b8d9484,1,1,1,1,1,1
case_6c477af4,1,1,1,1,0,1
case_93e27037,1,1,1,1,1,1
case_95a69600,1,0,1,1,0,0
case_9b1df4a9,1,0,1,1,1,1
case_2f5b9002,1,0,1,0,1,1
case_23523022,1,1,1,1,1,1
case_75fbbbb6,1,1,1,1,0,1
case_bec65de0,1,0,1,1,0,1
case_56130d9a,1,1,1,1,1,1
case_879ad8ae,0,1,0,1,1,1
case_b98591ff,1,1,1,1,1,0
case_70a95b7f,0,1,1,1,1,1
case_ffd29947,1,1,1,1,0,1
case_99dfd61f,0,1,1,1,1,1
case_af490dc8,1,0,1,0,1,1
case_a7de2611,1,1,1,1,1,1
case_20b4d916,1,0,1,0,1,1
case_b4831dc4,0,0,1,1,1,1
case_091db42f,0,0,1,1,0,0
case_eb7e3d7c,0,0,0,1,1,0
case_66153e2b,1,1,1,1,1,1
case_53b69bce,1,1,1,1,1,1
case_0fe393a6,0,0,1,1,1,1
case_d1c818d5,1,1,1,1,1,1
case_6ad2f30f,1,0,1,1,1,1
case_5ba1c074,0,1,1,1,1,1
case_229b9e8c,1,0,1,1,1,1
case_ef7de1dd,1,0,0,1,1,0
case_58be1bb6,1,0,0,1,1,1
case_3fa50912,1,1,1,1,1,1
case_ff8cf855,1,1,1,1,1,1
case_835418ad,1,1,1,1,1,1
case_aa71e961,1,1,1,1,1,1
case_8d13d5af,1,0,1,1,1,1
case_fe60b59d,1,1,1,1,1,1
case_54006976,0,1,1,0,0,1
case_288777c7,0,0,1,0,0,1
case_3d7af999,1,1,1,1,1,1
case_08790623,1,0,1,1,1,1
case_8e078988,0,1,1,1,0,1
case_55e60790,1,1,1,1,1,1
case_687f5f3b,0,0,1,1,0,1
case_1dda4752,1,1,1,1,0,1
case_bfa0f36f,1,1,1,1,1,1
case_695f68fe,1,1,1,1,1,0
case_4a136773,1,1,0,0,0,1
case_050454f8,1,0,1,1,1,1
case_ee79a8cb,1,1,1,1,1,1
case_8ef502b1,0,0,1,1,0,1
case_4d0f812c,1,1,1,1,1,1
case_03e352b1,0,0,1,0,1,0
case_8167dc71,0,1,1,0,1,1
case_64b37938,1,1,0,1,1,1
case_78be1ad0,0,1,1,1,0,1
case_cdbb1fc6,1,0,1,1,1,1
case_86c1e8a7,1,0,1,0,0,1
case_9912883e,0,0,1,1,1,1
case_db4ac6b9,1,0,1,0,1,1
case_d02b8c71,1,1,1,0,1,1
case_2532253d,1,1,1,0,1,1
case_1d1c7ec5,0,1,1,1,1,1
case_4c7e693c,1,0,1,1,1,1
case_3042c9f3,1,1,1,0,1,1
case_24dad442,1,1,1,0,1,1
case_b7a90848,1,0,1,0,1,1
case_19a328e3,1,0,1,0,0,0
case_abe2a5bd,0,0,1,1,1,1
case_8958ed1e,1,1,1,1,1,1
case_bd0390cd,1,0,1,1,1,1
case_d774032d,1,1,0,0,1,1
case_5990003f,1,1,1,1,1,1
case_9242b1e8,1,1,1,1,1,1
case_ec95f5ac,1,1,1,1,0,1
case_b01f459a,0,1,1,1,1,0
case_5ee9a745,0,1,0,1,1,1
case_8542146f,1,1,1,1,1,1
case_16df8482,1,1,1,1,1,1
case_e30c3791,1,1,1,1,1,1
case_59a72a72,0,0,0,0,1,1
case_40df4361,0,1,1,1,0,1
case_9de8f3f3,1,1,1,0,0,1
