case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_dd982ebd,0,0,1,0,0,0
case_ccf3835e,1,1,1,1,0,1
case_534ccaee,0,0,1,1,1,0
case_3d69f6e3,0,0,1,1,1,0
case_245540be,1,1,1,1,1,1
case_c028d813,0,0,1,1,0,0
case_0e8529ce,1,0,0,1,0,1
case_36092734,1,1,1,1,1,1
case_e8077c9b,1,0,1,1,1,1
case_e54ac4db,1,0,1,0,1,1
case_bd69416d,0,1,1,1,1,0
case_a835bfde,0,1,1,1,1,1
case_a55cc03a,1,1,1,1,0,1
case_2676eeb9,1,1,1,1,1,1
case_70628c18,1,0,1,1,1,1
case_ca1fc17a,0,1,1,0,1,0
case_4d945b3b,1,1,1,0,0,1
case_3c72c4c5,1,1,1,0,1,1
case_29d036c0,1,0,1,0,0,1
case_282a1e45,0,0,1,1,1,1
case_6cd7566f,1,0,1,1,1,1
case_ba95e9f4,1,0,1,1,0,1
case_e359eb03,1,1,1,0,1,1
case_f63eee28,0,0,1,0,0,1
case_ebcbd9df,1,0,0,1,0,1
case_f314d5aa,1,1,1,0,1,1
case_7f04e078,0,1,1,1,0,0
case_613dc133,1,1,1,1,1,1
case_3547aea0,1,1,1,1,1,1
case_65d44c0e,1,1,1,1,1,1
case_797b0484,1,1,1,0,1,1
case_5f95c3ca,1,0,1,1,1,1
case_88d4d8a6,0,1,1,1,0,1
case_f6381982,1,1,1,1,1,1
case_84652c39,0,1,1,1,0,0
case_913c15f9,1,1,0,0,1,1
case_2e737174,1,0,1,1,0,1
case_07e3057e,1,0,1,0,1,0
case_d2d50af4,0,1,0,1,0,0
case_2b7932a8,1,1,1,1,1,1
case_a284e5c1,0,1,1,0,1,1
case_75aef873,0,1,1,1,1,1
case_8b485020,0,0,1,1,1,1
case_9f99b7a9,1,1,1,1,0,1
case_f70576d8,1,1,1,0,1,1
case_0311d40c,0,0,1,0,1,1
case_ec591921,1,1,1,1,1,1
case_2cd64662,1,1,1,1,1,1
case_801db6e0,0,1,1,0,1,0
case_99f5634e,1,0,1,0,0,1
case_2e30a007,1,1,1,1,1,1
case_6d152309,1,1,1,1,1,1
case_9f6fbe48,1,0,1,1,1,0
case_44e5d6a9,1,1,0,1,1,1
case_c92e3bbf,1,1,1,0,1,1
case_2e73182b,1,1,1,0,0,1
case_b257945f,0,1,1,1,0,1
case_7de86902,0,1,1,1,1,1
case_aaa2287d,1,1,0,1,1,0
case_34a20c73,0,1,1,1,1,1
case_a84618e5,1,1,1,1,1,1
case_5aa7cb3d,1,1,1,1,1,1
case_12a3ebe4,1,0,1,0,0,1
case_4c3dd9de,1,0,1,1,1,0
case_796dd693,1,1,1,1,0,1
case_49f0bdbd,1,0,0,1,1,1
case_830fe8af,1,1,1,1,1,1
case_a6b84fa3,1,0,1,1,1,1
case_fe7cdfa4,0,1,1,1,1,0
case_211941fb,0,0,1,0,0,1
case_b16d53e9,1,1,1,1,1,0
case_0a0b6701,1,1,0,1,1,0
case_7148d47e,0,0,1,0,1,0
case_b41d1560,1,1,1,0,1,1
case_3f1f2e45,0,1,1,1,0,1
case_6b8a968b,1,1,1,1,1,1
case_6f1b5f39,0,0,1,1,1,1
case_633fbc7e,1,1,1,1,1,1
case_60f5b706,0,1,1,1,1,1
case_b9eef326,1,1,1,1,1,0
case_63228752,1,1,1,1,1,0
case_6c72b765,0,0,1,1,0,1
case_dd4aa71a,0,1,1,1,1,1
case_db77d8bb,1,1,1,1,1,1
case_f08b4404,1,1,1,1,1,1
case_140951d7,0,0,1,0,1,1
case_361f705a,0,1,1,0,0,1
case_6cc590a3,1,0,1,0,0,1
case_32fece3c,1,1,1,1,1,1
case_8a11028e,1,0,1,0,0,0
case_002c631d,1,1,1,0,0,1
case_bdabc3dc,1,1,1,1,1,0
case_646c9159,0,1,0,0,1,0
case_2bf56119,1,0,1,1,1,0
case_ef0139b1,1,1,1,1,1,1
case_198b8d7c,0,1,1,1,1,1
case_d2f61813,0,1,1,0,0,0
case_cfb562a5,0,0,1,1,1,1
case_5fa415a7,1,0,1,0,1,1
case_144490bf,1,1,1,0,1,1
case_d892ecff,1,1,1,1,1,1
case_c9453b75,0,1,1,0,1,1
case_e133b8da,1,1,1,0,0,0
case_52008afd,1,0,1,1,1,1
case_f0a89680,0,0,1,0,1,1
case_06772b42,0,1,1,1,1,0
case_ee3b70dc,1,0,1,1,1,1
case_7bd37dab,1,1,1,1,1,1
case_4504c1ce,1,1,1,1,0,0
case_db3d6c17,0,1,1,0,1,0
case_ba921f15,0,0,1,1,0,1
case_18436211,0,0,1,1,0,0
case_a97606f5,0,0,1,1,1,0
case_8240072c,0,1,1,0,0,0
case_25ff1461,0,1,1,1,0,1
case_95d93c18,0,0,1,1,1,0
case_58a925ab,1,1,1,1,0,1
case_ef193ef1,0,1,1,1,1,1
case_5a7cedd9,1,0,1,1,0,0
case_3000ea75,1,0,1,0,1,0
case_8421df9b,1,1,1,0,1,1
case_f3ea3d7d,0,1,1,1,0,1
case_77fe1fa7,0,1,1,0,0,1
case_9b77c4dc,1,1,1,1,0,1
case_91da6423,1,1,1,0,1,1
case_820657c5,1,1,1,1,0,1
case_71fee06c,0,1,1,0,1,1
case_4bd7b5e0,0,1,0,1,1,1
case_278a6b9e,0,1,1,1,1,1
case_b4415f0a,0,0,1,1,1,1
case_17586b6d,1,1,1,0,1,1
case_b80faac7,0,1,1,1,0,0
case_cb93c74e,0,1,1,1,1,1
case_12861c0b,1,1,1,0,1,0
case_19644444,0,0,1,0,0,1
case_02d9a0c8,1,1,1,1,0,1
case_7e962059,1,1,1,1,0,1
case_59b96810,0,0,1,1,1,1
case_4dd3b17a,1,0,1,0,1,0
case_1a9cba09,1,1,1,1,1,1
case_f745d7b0,0,1,1,0,0,0
case_d745f52c,0,0,1,1,1,1
case_1e532db9,1,1,1,1,1,1
case_25804d59,1,0,1,1,1,1
case_4ace1c9d,1,1,1,1,1,1
case_690bbcf4,1,1,1,1,1,1
case_86de43b2,1,0,1,1,0,0
case_4d787b09,1,0,1,0,1,1
case_25f7f0ac,1,0,1,0,1,0
case_1041899e,0,0,1,1,1,1
case_4fdbd475,0,1,1,1,1,1
case_f932fe44,0,1,1,0,0,0
case_6f6d9365,0,0,1,0,1,0
case_1037a09d,1,1,1,1,1,1
case_a515ae1e,1,0,0,1,1,0
case_ef8c0327,1,0,1,1,1,0
case_37199f98,1,0,1,1,1,1
case_4b7b8181,0,0,1,0,0,1
case_ce78ddd7,1,0,0,0,1,1
case_4a00244a,1,1,1,1,1,1
case_ce421e53,0,1,1,1,0,1
case_b7e2211b,0,0,1,1,0,0
case_3e64d09f,0,1,0,0,1,0
case_816eedcc,1,1,1,1,1,1
case_8db1f894,1,1,1,1,1,1
case_fecad728,1,1,1,1,1,1
case_5b17fa59,1,1,1,0,1,0
case_41056f65,0,1,1,1,1,0
case_b5ff49a0,0,1,1,1,1,1
case_0f84794d,0,0,1,1,0,0
case_95156f68,0,0,1,0,0,0
case_db0ff84f,1,1,1,1,1,1
case_51ead21a,0,1,1,1,1,1
case_21fdf240,1,1,1,0,1,1
case_f5778b6d,0,0,1,0,0,1
case_f99a66bb,1,0,1,1,1,1
case_2ab824f2,0,1,1,1,0,0
case_8f75f3ce,1,1,1,1,1,1
case_a86d1480,1,0,1,1,1,1
case_52ac8bfe,1,0,1,1,0,1
case_02b4490a,1,0,1,1,1,1
case_1472ea75,0,0,1,1,1,1
case_25e5032b,0,1,1,0,1,1
case_e2ced242,0,1,1,1,0,1
case_74b30a92,1,0,1,1,1,1
case_852fdc7a,1,0,1,1,0,0
case_586c878e,1,1,1,1,1,1
case_cdcbaf20,0,0,0,0,0,1
case_4b93b718,0,1,1,1,0,1
case_178d2ad6,1,1,1,0,1,1
case_8d28337a,1,1,0,1,1,1
case_0e69ccdb,1,1,1,0,1,0
case_18740db5,1,1,1,1,1,1
case_dc2d8dc5,1,1,1,1,1,0
case_94adc3a3,1,0,1,1,1,1
case_270881b3,1,1,1,0,1,1
case_c9fffb29,1,1,1,1,1,1
case_d3c37c86,1,0,1,1,1,1
case_6608d707,1,1,1,1,1,1
case_a9818af3,1,0,1,1,1,1
case_505211e7,1,1,1,1,1,0
case_fede0484,0,1,0,1,0,1
case_396d9674,1,0,0,1,1,0
case_14e3a76a,0,0,1,1,0,1
case_4794735a,0,1,1,1,1,0
case_a9155e00,1,0,1,1,1,1
case_0cfcc116,0,1,1,1,1,1
case_e13be1d6,0,0,1,0,1,1
case_15d4b28b,0,1,1,0,1,0
case_c44cf5b1,1,0,1,1,1,1
case_0e9bbc6c,1,0,1,1,1,1
case_47a8f8ed,0,0,1,1,0,0
case_7a44e5c3,1,0,1,1,0,1
case_e0234aff,0,1,1,1,1,1
case_9130eb27,0,0,1,1,1,1
case_cc784fce,0,0,1,1,0,1
case_1189e52c,0,0,1,1,0,1
case_e6d5130b,1,0,1,1,1,1
case_bd8ba449,1,0,0,0,0,0
case_ae3164b9,0,1,1,1,0,1
case_5f895be8,1,1,1,1,1,1
case_51b7426c,1,1,1,1,1,0
case_b35cd2f0,1,1,1,0,1,1
case_b9c9e06d,0,1,1,1,1,1
case_8ec152a5,1,0,1,1,1,1
case_3cd8b527,1,1,1,0,1,1
case_4f702290,1,0,1,1,1,1
case_1c486d19,1,0,1,1,1,1
case_af315df1,1,1,0,1,1,1
case_4c558fac,1,1,1,1,1,1
case_112bf36d,1,1,1,1,1,1
case_e28f1149,0,0,1,0,1,1
case_619cf829,1,0,1,0,1,1
case_369b845b,1,1,1,1,1,1
case_4d3bb933,1,0,1,0,1,1
case_ffdffed2,0,1,1,0,0,1
case_083f5ef5,1,0,1,0,1,0
case_0c4c367c,0,0,1,0,1,1
case_9db33536,0,1,1,1,0,1
case_60a7581d,1,0,1,1,1,1
case_4a051cee,1,1,1,1,1,1
case_7583b0d7,0,1,1,0,1,1
case_3af4ace9,1,1,1,1,1,1
case_2f8d17df,0,0,1,1,1,1
case_75a6d14b,0,1,1,1,1,1
case_17045325,1,1,1,1,1,0
case_ade6f1bc,1,1,1,1,1,1
case_ccd5eae2,0,1,1,0,0,0
case_1c362bd1,1,1,1,1,1,1
case_16fe1ce2,1,0,1,1,1,1
case_38ddbb9d,0,0,1,0,1,1
case_b19bac45,0,0,1,0,1,1
case_ba9935c5,0,1,1,1,1,1
case_58c211ea,0,0,1,1,1,1
case_fdbe5d84,1,1,1,0,1,1
case_765b413a,0,0,0,0,1,1
case_74f9e2bf,0,0,1,0,1,1
case_73d0b04a,0,0,1,0,1,1
case_48686b3b,1,1,1,1,1,0
case_3f6af5db,1,1,1,1,1,0
case_96f9bbe0,1,0,1,1,1,0
case_d3d81718,1,1,1,1,1,1
case_aa8c4949,1,1,1,0,1,1
case_56030f12,1,1,1,1,1,1
case_228d671f,1,1,1,0,1,0
case_47b90a65,1,1,1,0,1,1
case_c96c6eb6,0,0,1,1,0,1
case_24ec858b,1,1,0,0,0,1
case_87d4170f,1,1,1,0,1,1
case_fcd49a1a,1,1,1,0,1,1
case_729382e3,1,0,1,0,1,1
case_6737255e,1,1,1,1,0,1
case_7262c004,1,1,1,1,1,1
case_76e3882a,1,1,1,1,1,0
case_6bf6c7c2,1,0,1,1,1,1
case_b19eaa53,1,1,1,1,1,0
case_8572de63,1,1,1,1,1,1
case_2097e316,1,1,0,1,1,0
case_2975081b,1,1,1,1,1,1
case_3ad8f4ab,1,1,0,1,1,1
case_24c615da,0,1,1,1,0,0
case_5cc8b961,0,0,1,1,1,0
case_35df1502,1,0,1,1,1,1
case_6a23ca06,1,1,0,0,1,1
case_e27fc3e7,1,1,0,1,0,1
case_00ba1d17,1,1,1,1,1,1
case_5e7f9681,1,0,0,1,0,1
case_33a5d6cd,1,1,1,0,1,1
case_f47d2511,1,1,1,1,0,1
case_1424328e,1,1,1,1,0,1
case_26a267c2,0,0,1,1,1,1
case_58b0ff39,1,0,1,0,1,1
case_6abe02c6,1,0,1,1,1,0
case_a1746bda,1,1,1,1,1,1
case_6ea2b97c,1,1,1,0,1,1
case_08db327a,1,0,1,1,1,1
case_68db2bba,0,0,1,1,1,1
case_234730b0,0,1,1,1,0,0
case_299087d4,1,1,1,1,1,1
case_76490486,1,1,1,1,1,1
case_4dc79a7c,0,0,1,1,1,0
case_6306aadc,0,0,1,0,1,1
case_3a9e8ece,1,1,0,1,1,1
case_1b4fe6a4,1,1,1,1,1,1
case_2a358247,1,1,1,0,1,1
case_073af2c0,1,1,1,1,1,1
case_d3072b59,0,0,0,0,0,0
case_56a80354,0,0,0,1,1,0
case_50e1f034,1,0,1,1,1,1
case_950e2bc0,1,1,1,1,1,1
case_fe608c1b,0,1,1,0,0,1
case_ebba9d3e,1,1,1,0,1,1
case_b1e530bf,1,1,1,1,1,1
case_784ab16c,1,0,1,0,1,1
case_b80422d4,0,0,1,1,1,1
case_512135d9,1,1,1,0,1,1
case_0bc01905,1,1,1,1,0,1
case_ba45a911,0,1,0,1,1,1
case_3b22830d,0,1,0,1,1,1
case_5f11f1c1,1,0,1,1,1,1
case_52e97d31,1,1,1,1,1,1
case_21decd00,0,0,1,1,0,0
case_bf000798,1,1,1,1,1,1
case_4d2f02ae,1,1,1,0,0,1
case_6ad2822d,0,1,1,1,1,1
case_7d4d70f9,1,1,1,1,1,0
case_58fae74c,1,1,1,1,1,1
case_37d42197,1,0,1,1,0,1
case_e2938163,0,0,0,0,1,0
case_2643e725,0,0,1,0,0,0
case_92817104,0,1,1,1,1,1
case_e640d70e,0,1,1,0,0,1
case_e61d0b7f,1,1,1,1,1,1
case_c9f7c12d,1,1,1,1,1,1
case_c514a5d6,1,1,1,1,1,1
case_5fb9f6e2,1,0,1,1,1,1
case_7f5e51e4,0,0,1,0,0,1
case_246d7dd7,1,1,1,1,1,1
case_03cc2958,1,0,1,0,0,1
case_38aef7c6,1,1,1,1,1,1
case_ce007895,1,1,1,1,1,1
case_a2cf0e01,1,0,1,1,1,1
case_776627b6,0,1,1,0,1,1
case_b3fcfa22,0,1,1,0,1,1
case_ed351eda,1,1,1,1,0,1
case_cacb1f33,1,1,1,1,1,1
case_ba88bf45,1,1,0,1,0,0
case_8c22a15d,0,1,1,1,0,0
case_2c8ce7d1,0,0,1,1,1,1
case_ffa00610,1,1,1,1,1,0
case_7c70e60a,1,1,0,0,1,1
case_4535f9e3,0,1,1,1,0,1
case_d8fbc544,0,1,1,1,1,1
case_5dea6442,0,0,1,1,1,1
case_8382d8c7,0,0,1,1,1,1
case_86326376,1,0,1,0,1,1
case_9311bb4e,1,1,0,1,1,1
case_1a9390c4,0,1,1,1,0,0
case_11414a1e,1,1,0,1,0,1
case_d608c661,1,1,1,0,1,0
case_9398c676,0,1,1,0,0,1
case_d1e6b538,1,1,1,1,1,1
case_54340dd6,0,0,1,1,0,1
case_ac40d127,1,1,0,1,0,1
case_e6bda3a5,1,1,1,1,1,1
case_5cb8f618,1,1,1,1,1,1
case_3714650f,0,1,1,1,1,1
case_046b6631,0,0,1,0,1,1
case_eb7f35fe,0,1,1,1,1,1
case_1d4b9346,1,1,1,1,1,1
case_d936147e,0,0,1,0,1,1
case_13a13b18,0,0,1,1,1,1
case_c3757d64,1,1,1,1,1,1
case_feb91625,0,0,0,0,1,0
case_b0f24348,1,1,1,0,0,1
case_aa6c7fb7,0,1,1,0,0,0
case_391034e9,1,0,0,0,0,1
case_57996c1c,0,1,1,1,0,1
case_08a3f8d2,0,1,1,0,0,0
case_240c8ff1,1,0,1,0,0,0
case_eb4cdafe,0,1,1,1,1,1
case_12e9ea13,0,1,1,1,0,1
case_eb474ec4,1,1,1,1,1,1
case_b9ed138c,0,1,1,1,1,0
case_a22bc94c,0,0,1,0,0,1
case_d0f4a7fb,1,1,1,1,0,0
case_b59d1552,1,1,1,1,1,1
case_ae63529c,1,1,1,1,0,1
case_f451bc24,0,0,1,1,1,0
case_8645cbac,1,1,1,1,1,1
case_8564d1c6,1,1,1,1,0,1
case_6da77955,0,1,1,1,1,1
case_eef904c2,1,0,1,0,1,1
case_f6731706,1,1,1,1,1,1
case_590e9b06,1,1,1,0,1,1
case_d33c2c59,0,0,1,1,0,0
case_435a6df8,0,1,1,1,1,1
case_bc10ac1f,1,1,0,1,0,0
case_9862bde3,1,1,1,1,1,1
case_e4d66568,0,0,1,1,0,1
case_59a86426,1,0,1,1,1,1
case_f1372af6,0,0,1,0,1,1
case_8f6c35ee,1,1,1,1,1,1
case_17004b8b,1,0,1,1,1,1
case_19f9f1b8,0,0,1,1,1,1
case_b5cd4a99,1,0,1,1,1,0
case_fc02eeba,1,0,1,1,1,0
case_0beb4d7f,1,0,1,0,1,1
case_8902bbfd,0,1,1,1,0,0
case_af3a60e6,1,1,1,1,0,1
case_743ed972,1,0,1,0,0,1
case_7bd77bf4,1,0,1,1,1,1
case_0502e64b,1,0,1,1,1,1
case_205ff5a5,0,1,1,1,1,0
case_73dc67be,1,1,1,1,1,1
case_3e70793a,1,1,1,1,1,1
case_eb40ad5b,1,0,1,1,0,1
case_a3722e7e,1,1,1,0,1,1
case_e36e1064,0,0,0,1,0,0
case_6512c9e9,1,1,1,0,0,1
case_131f0837,0,1,1,0,1,0
case_e2f3d04d,1,0,1,1,1,1
case_e9ba30c5,1,0,1,1,1,1
case_f46e1043,0,1,1,1,1,1
case_f05659f2,1,0,1,1,1,1
case_c83db1c8,1,1,1,0,1,1
case_5bbc5fdf,1,0,1,1,1,1
case_1f3c5a3f,1,0,1,1,1,1
case_757e857c,0,1,1,1,1,0
case_42e2d3da,0,1,1,1,1,1
case_d94f1070,1,0,1,1,1,1
case_ec3ff263,0,0,1,1,0,1
case_1d6ac4ff,0,0,1,1,0,1
case_e4ef2d50,1,1,1,1,1,1
case_7c7e7c7b,0,0,1,1,1,1
case_b87df580,1,0,1,1,1,1
case_359f4de1,0,1,1,1,1,1
case_1f6bf57d,1,0,1,0,1,1
case_5e0a8157,0,0,1,1,0,0
case_1827e1e9,0,0,1,1,1,1
case_977d48b0,1,0,1,1,1,0
case_2c89f285,1,0,1,1,0,1
case_365e79e1,1,1,1,1,1,1
case_99d8c163,1,0,1,1,1,0
case_a7670a11,0,1,1,1,0,0
case_4a65e563,1,1,1,1,1,1
case_6429aee4,1,1,1,1,0,0
case_15bfb2c8,0,0,1,1,0,0
case_b1a10400,1,1,1,0,1,1
case_1ddeb8f2,1,1,1,1,1,1
