case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_19f8c3a1,0,1,1,1,1,1
case_2c63bb25,1,0,1,0,0,0
case_695e8ca6,1,1,1,1,1,0
case_8bc6681c,0,1,1,0,1,1
case_30d2e0ea,0,1,1,1,1,1
case_b466cbdb,1,0,1,1,0,0
case_a1158646,0,1,1,1,0,1
case_ca526af5,1,1,1,1,1,0
case_a1bbda01,0,0,1,1,0,1
case_e9e1294e,1,0,1,0,1,0
case_bad6f9fd,0,1,1,0,1,1
case_172f76f4,1,0,1,1,1,1
case_737c8350,1,1,1,1,1,1
case_b186bf53,1,0,1,0,1,1
