case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_b02009a2,1,0,1,1,1,1
case_9416be40,0,0,1,1,1,1
case_03dd882d,0,0,1,1,1,1
case_b43c4f93,0,1,0,0,0,1
case_8d63c7a0,1,0,0,1,1,0
case_c2a18d24,1,0,1,0,1,0
case_e5d0f8cc,0,1,1,1,1,1
case_ae6e77b6,0,0,1,0,1,1
case_bce130ec,1,1,1,1,1,1
case_1412a64e,1,1,1,1,1,0
case_de17b398,1,1,0,1,1,1
case_d7c4e807,1,1,1,1,1,1
case_7455e104,1,0,1,1,1,1
case_33a65703,1,1,1,1,1,1
case_5bef9254,1,1,0,0,1,1
case_4d267c18,0,0,1,1,1,0
case_4ff7a93c,1,0,1,1,1,0
case_99fc24f0,0,1,1,0,1,1
case_7882a33a,1,0,1,1,1,1
case_f9b986ba,1,0,1,1,0,0
case_9cc97c21,0,0,1,0,0,1
case_1c62712b,1,1,1,1,1,1
case_3c4d3be6,1,1,1,1,1,1
case_8816e11a,1,0,1,0,1,1
case_c9f06618,0,1,1,1,0,0
case_85f09b55,0,1,1,1,1,1
case_b54bb5e2,0,1,1,1,1,1
case_72e64d94,0,0,1,0,0,1
case_dc77be87,0,0,1,1,1,0
case_7b858790,0,1,1,0,0,0
case_4e2cb3e6,0,1,1,0,0,1
case_ecb52568,0,0,1,0,0,1
case_0ab36ca2,0,1,1,1,0,0
case_cb88d4d1,1,1,1,1,1,1
case_82305862,1,1,1,1,1,1
case_edb156ce,1,1,1,1,1,0
case_85bc570d,1,1,1,1,1,1
case_2747f296,1,1,1,1,1,1
case_50f459d2,1,1,1,1,0,1
case_70b0be74,1,1,1,1,1,1
case_e7423e4b,0,0,1,1,1,1
case_c925a8bf,0,0,1,1,1,1
case_9d01b399,1,0,0,0,0,1
case_7137bd07,0,1,1,1,0,1
case_8b4486c5,1,1,1,0,1,1
case_9684127c,0,1,1,1,0,1
case_593fee0d,1,1,1,0,0,1
case_e9b35ca5,0,1,1,1,0,1
case_0e85d891,0,0,1,1,0,0
case_7f6cf3d0,0,1,1,0,0,1
case_0459f52e,1,1,1,1,1,1
case_d8e5b452,0,1,1,1,1,1
case_58ef0a36,1,1,1,1,1,1
case_1b8c3cfe,1,1,0,1,1,1
case_4640ab19,0,1,1,1,1,1
case_805194c0,1,1,1,1,1,1
case_8905677e,1,1,1,1,1,1
case_3158de5b,1,0,1,1,0,1
case_d920ced1,1,1,1,1,1,1
case_d0c9df15,1,1,1,1,1,1
case_4e9bca29,0,1,1,1,1,1
case_69819df3,0,1,1,0,1,1
case_b6d6c5cf,0,1,1,1,1,1
case_c5222793,0,1,1,1,1,1
case_35969bd4,1,0,1,1,1,1
case_99471c4e,1,1,1,0,0,0
case_b925b813,1,1,1,0,1,1
case_f80ddbe0,1,1,1,1,1,1
case_8ffed16a,1,0,1,1,1,0
case_a500506c,0,0,1,0,1,1
case_f9d7200b,1,1,1,1,1,1
case_776f1c39,0,0,1,1,1,0
case_b30f9c19,0,1,0,0,1,0
case_1bbbc8cc,1,0,1,1,0,0
case_f3588a4a,1,1,1,1,1,0
case_fba054d3,0,0,0,0,1,1
case_e41f6ab8,1,1,1,0,0,1
case_b33836bc,1,0,1,0,1,0
case_87f74821,1,0,1,0,0,1
case_e5287ab5,1,1,1,1,1,1
case_4c303f53,0,0,1,1,0,1
case_43e36113,1,1,1,1,1,1
case_e4a3000c,1,0,1,1,1,0
case_3f55c41b,0,0,1,0,1,1
case_17c35d79,0,1,1,1,1,1
case_c999846c,1,1,1,1,1,1
case_d2bb6d6d,1,0,1,0,0,1
case_8c39ad78,0,0,1,0,0,1
case_7c915cd9,1,1,1,1,1,0
case_a480651a,1,0,1,1,0,1
case_fc9ad1f6,1,0,1,1,1,1
case_77eac5fb,0,1,1,1,1,1
case_6522db17,1,1,1,1,0,1
case_c2b8a5bc,0,0,1,1,0,1
case_6b300e72,1,1,1,0,1,1
case_16f7d070,0,1,0,1,1,0
case_10499352,1,1,1,1,1,1
case_71ef9701,0,0,1,0,1,1
case_434ca352,1,0,1,1,0,1
case_e64e8e1c,1,1,0,1,1,1
case_b9a307dd,1,0,1,1,1,0
case_4e83cf0d,0,0,1,0,1,0
case_00a71618,1,1,1,1,1,1
case_5baf910f,1,1,1,1,1,1
case_3c423d34,1,1,1,1,1,1
case_95e15283,1,0,1,1,0,0
case_37cd0039,1,0,1,1,1,1
case_93d8630e,1,1,1,1,1,1
case_21afb104,1,1,1,1,0,1
case_5bfe1b59,0,0,1,1,1,1
case_e43a9d3e,1,1,1,1,0,1
case_eac2334c,0,1,1,1,1,1
case_a4ba3330,0,0,1,0,1,1
case_54f73ee8,1,1,1,1,1,1
case_661d91a4,1,1,1,0,1,1
case_e1eb75da,0,1,1,0,0,1
case_f5d3c0e8,1,0,1,1,0,0
case_338eadd5,1,1,1,1,1,1
case_a5d447c0,0,0,0,0,0,0
case_35b1ec76,1,1,1,1,1,1
case_4a412273,0,1,0,1,1,1
case_a0730fcb,1,1,1,1,1,0
case_e97abc5a,1,0,1,1,1,1
case_133612ce,0,1,1,0,0,1
case_f3378785,0,1,1,1,0,0
case_3594eaf4,0,0,1,0,1,1
case_a552b3c2,0,0,1,0,1,1
case_b7b2e763,1,1,1,1,1,1
case_5e0d983a,0,1,0,0,1,1
case_83cd704f,1,1,1,1,1,1
case_6855a23c,1,0,1,1,1,1
case_84ba9282,1,0,1,0,1,1
case_7dc1db49,1,0,1,1,1,1
case_be6eafd0,0,0,1,1,1,1
case_11c833b2,1,1,1,1,0,1
case_0921feb1,1,1,1,1,1,1
case_1f74aca2,0,1,1,1,1,1
case_19215779,0,0,1,1,0,1
case_6b4fc4e7,1,0,1,1,1,0
case_49bd0455,1,1,1,1,1,1
case_2a582632,1,1,1,1,1,1
case_dcaa1b34,0,0,1,0,1,0
case_d4c0c3b1,0,0,0,0,0,0
case_75351bee,1,0,1,0,0,1
case_ae296399,1,1,0,1,1,1
case_bcd7c973,1,1,1,1,1,1
case_f30926c4,0,1,1,1,1,1
case_3c43747c,0,0,1,1,0,1
case_b13a5804,0,0,1,0,1,0
case_f24eadcd,1,1,0,0,1,1
case_69b01582,1,0,1,1,1,1
case_d8836de8,0,0,1,1,0,1
case_ba343e21,1,1,1,1,1,1
case_61b082ca,0,0,1,0,1,0
case_16811d05,1,1,1,1,1,1
case_e7d2bca4,1,1,1,1,0,1
case_2dc0a4e8,1,1,1,1,1,1
case_25b09aaa,1,0,1,0,1,1
case_34284970,1,1,1,0,0,1
case_6b042c21,0,1,1,1,1,1
case_1ecaa9a6,1,1,1,1,1,1
case_58da7a62,1,0,1,0,0,1
case_46ae7749,0,0,1,0,1,1
case_79068939,0,1,1,0,0,0
case_1bc81bdc,1,1,0,1,1,0
case_fdd71799,1,1,1,1,1,1
case_27e39165,1,1,1,1,0,1
case_5b0f594f,1,1,1,1,1,1
case_506b6208,1,1,1,1,1,1
case_131b1c2c,1,1,1,1,0,1
case_0aa66487,1,0,0,1,1,0
case_53488d5c,1,0,1,1,0,1
case_de469b5f,1,1,1,1,1,1
case_2cdafa2c,1,1,1,1,1,1
case_886f1d39,1,1,0,1,1,1
case_6c6a87c8,0,1,1,1,1,1
case_9d3a25b3,1,1,1,1,0,1
case_868c39a4,1,1,1,1,1,1
case_677f4dbb,0,1,1,1,1,1
case_d8ccfdf7,1,1,1,1,1,1
case_2eb2dd9b,0,0,0,0,1,0
case_4f586a6e,1,1,1,1,1,1
case_759f7f9d,1,1,1,1,1,1
case_f3fd48d0,1,1,1,1,1,1
case_1e007aa0,0,1,1,1,1,1
case_1ae39003,1,1,1,1,1,1
case_4b768f23,1,0,1,1,1,1
case_514e58a8,0,1,0,0,1,1
case_e45134c6,1,1,1,1,1,1
case_00044206,1,0,0,0,1,1
case_119ac7d7,1,0,1,1,1,1
case_b80b0884,0,1,1,0,0,1
case_ba6e88ca,1,1,1,1,1,1
case_418afca8,1,1,1,1,1,1
case_52182d87,1,1,1,1,1,1
case_d8406c0c,0,0,1,0,0,1
case_893c27d5,0,0,1,1,0,1
case_58ad5aa8,1,1,1,1,1,1
case_98902c89,1,1,1,1,1,1
case_d66e8b61,1,1,1,0,1,1
case_cc0b1814,0,1,1,0,1,1
case_b3c32416,0,0,1,0,1,1
case_6ab28ae2,1,0,1,0,1,1
case_994d7252,0,0,1,1,0,1
case_2f4379fc,0,1,0,1,0,1
case_ab5614fb,0,1,1,1,0,0
case_6d9955e0,0,1,1,0,1,0
case_a23a5e3b,1,1,1,1,1,1
case_58fdb38b,1,1,1,0,1,1
case_6d417b3a,0,0,1,1,1,0
case_51c6d397,1,1,1,1,1,1
case_18ff69ec,0,1,1,1,1,1
case_7aad4d97,1,1,1,0,0,1
case_6757ccce,1,1,0,1,1,1
case_a3fef8c7,1,0,1,1,0,1
case_1b7437ff,1,1,0,0,0,1
case_414892c8,1,1,1,0,1,1
case_96828752,1,1,1,1,1,1
case_57f4caba,1,0,1,1,1,1
case_c7306123,1,0,1,0,1,0
case_b98a638d,1,1,1,0,0,1
case_f8a88548,1,1,1,1,1,1
case_2b5ed8e6,0,0,1,1,1,1
case_579e0703,0,1,1,1,1,1
case_feae4518,1,1,1,0,1,1
case_5e34ee6f,1,1,1,1,0,1
case_c30335a7,0,1,1,0,0,1
case_cfd8b82b,1,1,1,1,1,1
case_d6e4d58d,0,0,0,0,0,1
case_739ef88b,0,1,1,1,1,0
case_42cf47c5,1,1,1,1,1,0
