case_id,customer_id,amount_paise,payment_method,failure_code,time_since_failure_minutes,incident_id,historical_payment_success_rate,customer_value_band,engagement_score,assigned_action,propensity,eligible_actions,policy_version,y_observed,split
case_5d2e4292,cust_49d99593,134873,netbanking,BANK_TIMEOUT,41,,0.9002244528728887,medium,0.27630409570102593,4,0.12651904898797303,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_fd639f01,cust_5d093ece,300329,card,BANK_TIMEOUT,3,,0.7233605603382958,low,0.7056311475923939,2,0.18118152622024797,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_b0c6e31f,cust_e1e8463e,86035,netbanking,BANK_DECLINE,11,,0.7191882534829555,low,0.4287002534533993,2,0.2505948561267069,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_9d509109,cust_e89d92d1,400640,upi,BANK_TIMEOUT,20,,0.7825119982408856,medium,0.20181813189660552,1,0.11175398108200686,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_aefc6262,cust_3fb47903,150756,card,NETWORK_ERROR,3,,0.4088650934215107,medium,0.14915062504156432,2,0.21173072961434108,"[0, 1, 2, 3, 4]",u1,0,train
case_752ea27d,cust_e211ead1,34885,upi,INSUFFICIENT_FUNDS,20,,0.5597182383710718,medium,0.29704471525037296,5,0.3067876480613397,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_133a5bcb,cust_583c679c,69877,card,NETWORK_ERROR,29,,0.9904063574329229,medium,0.4243636452768116,5,0.29245376389199756,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_aeb23c3d,cust_09837c3e,5871,card,INSUFFICIENT_FUNDS,3,,0.9482430300159183,high,0.7000162876142195,5,0.40991685504209824,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_9ee7ea4f,cust_9bc90693,581842,upi,BANK_TIMEOUT,18,,0.6807121243956593,low,0.5374692747166442,2,0.17324676506399972,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_751522c2,cust_7c4b45c1,53222,netbanking,BANK_DECLINE,60,,0.6720267587801798,low,0.5436570341960787,4,0.1772224807418916,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_80a64ac4,cust_5b9bccdd,683229,upi,BANK_TIMEOUT,49,,0.8900950519944777,low,0.29989442286068196,3,0.1501648369643622,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_18b28b20,cust_19b249c0,165912,upi,INSUFFICIENT_FUNDS,1,,0.8009807957807918,medium,0.5168470457953692,2,0.20096719257017437,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_a91b8c3c,cust_043badd5,161883,card,BANK_DECLINE,0,,0.7496746825025874,low,0.24046414966412533,2,0.1919676888462292,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_0423c3f7,cust_5f5432f7,3797,upi,BANK_TIMEOUT,42,,0.9575592812059119,low,0.589132630681422,3,0.22830401823033444,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_b6c6bd25,cust_9a50152b,49766,card,BANK_DECLINE,1,,0.6335367019548249,low,0.571773715778654,1,0.17496160618967052,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_3e3567bf,cust_e6de5de8,47198,upi,NETWORK_ERROR,36,,0.8018834875942228,medium,0.4528316933661689,5,0.2934429198162719,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_9b1df32c,cust_0bc9569d,82959,upi,INSUFFICIENT_FUNDS,61,,0.7634676706359752,high,0.5536526434255812,3,0.1375696850205486,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_c9a35d0b,cust_25e7b2f4,58228,card,INSUFFICIENT_FUNDS,1,,0.9371421878544092,medium,0.7325683828133414,2,0.13458424859846635,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_c770758e,cust_20afeea3,74787,upi,NETWORK_ERROR,11,,0.7771902308688837,low,0.5394614554101801,2,0.15600485912766968,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_c9d703fd,cust_a0809392,137286,upi,BANK_TIMEOUT,22,,0.9158390213698117,medium,0.8156949526502963,3,0.20316375913343013,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_417dfaf7,cust_2e8aa555,10466,upi,BANK_TIMEOUT,40,,0.736675210502841,medium,0.7971519951110414,3,0.20377596987386645,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_bc3a38a3,cust_dbe6ec75,419384,upi,INSUFFICIENT_FUNDS,18,,0.5772206310780102,low,0.44977641305543475,5,0.05932727163076004,"[0, 1, 2, 3, 4, 5]",u1,0,test
case_626d4033,cust_ef6a5da2,12109,netbanking,BANK_DECLINE,109,,1.0,low,0.38945913712766367,2,0.27439861974603985,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_02df731c,cust_772154d0,127570,upi,BANK_TIMEOUT,55,,0.7823892838613393,low,0.11450267372975613,1,0.19044242571554765,"[0, 1, 2, 3, 4]",u1,0,train
case_8f0c45e7,cust_f9a8a707,72054,upi,INSUFFICIENT_FUNDS,2,,0.9849887401643229,low,0.42083322781373317,0,0.14660599436311003,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_027aa790,cust_3d35c591,318887,card,NETWORK_ERROR,22,,0.7338898142055984,high,0.35580474384991845,3,0.10558902444116358,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_39259124,cust_9946fa2d,223588,card,INSUFFICIENT_FUNDS,10,,0.8710649820697843,low,0.45347220043391695,2,0.24014574276874398,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_f136996c,cust_501e3eaa,12162,card,INSUFFICIENT_FUNDS,25,,0.46470348019979485,low,0.6262315431282823,3,0.1910421775613229,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_aded4ca8,cust_603ff97b,66816,upi,INSUFFICIENT_FUNDS,20,,0.9737807612121603,medium,0.19758500239215115,1,0.18232021436435208,"[0, 1, 2, 3, 4]",u1,1,train
case_8632906e,cust_22e22808,29142,upi,BANK_TIMEOUT,51,,0.8414605273747826,medium,0.4403791625247148,5,0.24911303462326448,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_c91d5be5,cust_ea14f1be,45150,upi,INSUFFICIENT_FUNDS,0,,0.9839646864342563,low,0.7044761429629546,0,0.11873508942267229,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_09ad4286,cust_ee1fcdcc,207618,card,INSUFFICIENT_FUNDS,124,,0.7632601783408753,high,0.18731501912058846,0,0.14222632393759677,"[0, 1, 2, 3, 4]",u1,0,test
case_67a39367,cust_c5ba42a1,62158,upi,BANK_TIMEOUT,62,,0.5746121846629395,low,0.7020884442712949,4,0.19518617793086848,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_78f0f2d8,cust_d0ae48f7,264764,upi,BANK_TIMEOUT,32,,1.0,medium,0.5708581575788644,3,0.18437023240275358,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_a55e31d7,cust_471fcdbb,138390,upi,INSUFFICIENT_FUNDS,9,,0.938485753967094,low,0.2595499873706576,1,0.14140814091220238,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_f793d8ac,cust_d364261d,44689,upi,NETWORK_ERROR,6,,0.874939629951424,low,0.8752555981468174,3,0.2821155121925353,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_170e6829,cust_f406aecf,554467,card,BANK_TIMEOUT,46,,0.7187624019725609,low,0.2981212132559695,1,0.14879468031746565,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_b9a0d24f,cust_d0b4251d,22979,card,BANK_DECLINE,21,,0.8880583756950788,medium,0.4193713350315482,3,0.17522950608419616,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_a73b1b86,cust_bd4e8c03,24617,netbanking,BANK_DECLINE,0,,0.6537118445136505,low,0.3591002058365526,1,0.16126056073749315,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_561f902c,cust_00585d38,119033,upi,NETWORK_ERROR,8,,0.6868931383974275,low,0.2961182468553776,5,0.13874336656051203,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_a5445a02,cust_1e6a28b7,93864,card,BANK_DECLINE,23,,0.8937348441127583,high,0.44936739430286865,3,0.10771670024602144,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_7a4f781a,cust_b2da7b67,28975,upi,BANK_TIMEOUT,23,,0.8748169238247546,low,0.5425550345354311,4,0.1502250325668437,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_8f6c7a5d,cust_843b2f61,19067,netbanking,BANK_DECLINE,9,,0.8117625203245621,low,0.6778429160780455,3,0.205155938701509,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_44d818d1,cust_9c82cb65,43873,upi,INSUFFICIENT_FUNDS,12,,0.830945447361976,medium,0.41966685212203164,5,0.2928807789336133,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_52b191c8,cust_639e4c46,87873,upi,BANK_TIMEOUT,2,,0.8043118279357233,medium,0.40144371901083875,0,0.10539839670546315,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_a517a3d8,cust_2c655fbf,996248,upi,INSUFFICIENT_FUNDS,36,,0.8035092969924845,low,0.42337510534243816,0,0.11831189391292446,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_cae428a1,cust_d5aac918,100748,upi,BANK_TIMEOUT,57,,0.9900015509694939,high,0.02570799769399354,1,0.22963639361684696,"[0, 1, 2, 3, 4]",u1,1,train
case_7e98405b,cust_fc76969a,25439,upi,BANK_TIMEOUT,31,,0.7849384303843849,medium,0.5385453156345342,5,0.2706790612401649,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_5640f23b,cust_c55b975d,305153,upi,BANK_TIMEOUT,150,,0.565952979101319,low,0.33676898366143254,4,0.1573538466285694,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_3e2e298c,cust_989c4ec7,59883,card,BANK_DECLINE,12,,0.4388984035710653,medium,0.3739907888040986,2,0.19001208952041312,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_708df789,cust_8a9a816a,161474,card,BANK_DECLINE,45,,0.5790257026401944,low,0.7788551848964753,0,0.12699541396842567,"[0, 1, 2, 3, 4, 5]",u1,0,test
case_1a38e2c9,cust_ec873b3f,1227386,card,INSUFFICIENT_FUNDS,41,,0.8039162386260927,high,0.31724810802188014,0,0.10394387470546776,"[0, 1, 2, 3, 4, 5]",u1,0,val
case_c44ebb0c,cust_841c38a7,268956,upi,NETWORK_ERROR,42,,0.9839756371049214,low,0.5989247841426646,3,0.24064678225456368,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_c213c705,cust_9653138b,696972,upi,INSUFFICIENT_FUNDS,17,,0.6313833716591291,low,0.5113205918032566,0,0.12137170152247276,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_ff78bbff,cust_c8380eff,218782,upi,BANK_TIMEOUT,14,,0.9836559810239102,low,0.518485843181013,3,0.20812395884615914,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_68369e2b,cust_d1fea579,76712,upi,INSUFFICIENT_FUNDS,1,,0.8429000977205419,low,0.3798355360535906,3,0.21766445479968966,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_cb1a82da,cust_d3581081,262093,upi,NETWORK_ERROR,13,,0.4270975225161777,low,0.3392153692773156,2,0.20755285253165656,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_f674f58b,cust_7ff0d2f4,405278,upi,NETWORK_ERROR,51,,0.5947289928051497,low,0.006428296309259479,0,0.16972112375954895,"[0, 1, 2, 3, 4]",u1,1,train
case_d3c9798d,cust_a5d5be5a,38013,card,NETWORK_ERROR,62,,0.9380676555404973,medium,0.2970916143283039,3,0.12469421736702135,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_b7bb6a70,cust_1068bc35,41703,upi,INSUFFICIENT_FUNDS,165,,1.0,low,0.5753552407360233,0,0.1405664793641927,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_5540252d,cust_aad29868,1494448,upi,BANK_TIMEOUT,6,,0.664804235657675,medium,0.6431300759118148,5,0.29763728850777676,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_5e813310,cust_305d2131,48125,card,BANK_DECLINE,7,,0.9172558916179991,low,0.020301322665917138,0,0.15425767479705482,"[0, 1, 2, 3, 4]",u1,0,test
case_c0fac422,cust_e41cb2db,107907,upi,NETWORK_ERROR,17,,0.8697895455681109,high,0.2905380659295954,4,0.10732921557099612,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_76527272,cust_7c985812,53805,upi,BANK_TIMEOUT,39,,0.8219786441495417,low,0.5421508593185467,1,0.22861069459079775,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_713cad93,cust_67b91053,12337,upi,NETWORK_ERROR,137,,0.924042527400818,low,0.24505673042856357,4,0.21852266545515037,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_76e0cf7c,cust_c52db5b0,212743,upi,INSUFFICIENT_FUNDS,15,,0.8249040011627534,low,0.31400036857754304,3,0.2153263849399955,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_1269d931,cust_22db5910,153992,upi,INSUFFICIENT_FUNDS,41,,0.31316194138636405,medium,0.5213244776366691,3,0.1975849617390818,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_96b2d954,cust_9fd19bb2,142734,upi,INSUFFICIENT_FUNDS,27,,0.8612727002358156,low,0.5067717182963118,2,0.1531532299140955,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_d99bea0c,cust_69d8077f,180404,upi,BANK_TIMEOUT,11,,0.5961334640453396,low,0.43975183229333203,3,0.18682173810116254,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_c2c4bb9d,cust_fc49e371,239013,upi,INSUFFICIENT_FUNDS,23,,0.6512862227540278,low,0.6104691833307445,3,0.19725300617806987,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_7cf9ec2d,cust_3f194281,23743,upi,NETWORK_ERROR,21,,0.8818050858804871,low,0.4069742771774662,4,0.18708759109632125,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_b6f7a653,cust_3fdbac44,61163,netbanking,BANK_DECLINE,3,,0.7891841613082927,low,0.15035055171470244,4,0.2161783361405218,"[0, 1, 2, 3, 4]",u1,0,train
case_cd8e44e2,cust_70dd01a1,83833,upi,INSUFFICIENT_FUNDS,21,,0.5292528195413578,low,0.5006628894089629,3,0.2210113803888529,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_44fe0520,cust_90e96b95,90662,upi,BANK_TIMEOUT,11,,0.6555523779289114,medium,0.2863073861999281,5,0.3975232529097486,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_1cdd0895,cust_036f63b1,123843,upi,INSUFFICIENT_FUNDS,52,,0.8673744272071041,low,0.5120011867246511,2,0.1912738884842487,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_734f50e6,cust_cec66cc2,74651,upi,NETWORK_ERROR,13,,0.5994690411035701,low,0.5440899388361866,5,0.15596680948709796,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_856bce37,cust_9643a53d,228835,upi,BANK_TIMEOUT,20,,0.5822120661307294,low,0.5753391194187947,4,0.2137372768776063,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_8f7b7252,cust_20423ac9,462034,card,BANK_TIMEOUT,24,,0.49238856995215596,low,0.5591723905163987,4,0.20060259528577337,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_61a320d7,cust_82753557,181427,upi,BANK_TIMEOUT,13,,0.7664482835307018,medium,0.9325360922158723,5,0.20318376699104912,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_d30525c6,cust_e9a53669,10537,card,INSUFFICIENT_FUNDS,5,,0.7783613415706929,medium,0.5730520722667574,1,0.18304268484210898,"[0, 1, 2, 3, 4, 5]",u1,0,val
case_c51869f7,cust_78fe5039,5494,upi,BANK_TIMEOUT,48,,0.6096746380296266,low,0.443057342364082,0,0.13450633955912075,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_bd15a9e9,cust_25631c5f,844870,card,NETWORK_ERROR,34,,0.578996550610501,medium,0.3892096389880531,4,0.1395854925249677,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_0b5d8d56,cust_4d549367,76325,upi,BANK_TIMEOUT,25,,0.860707001837502,low,1.0,2,0.2112769595817525,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_934cdbc9,cust_c7afa256,35101,card,INSUFFICIENT_FUNDS,21,,0.7624965445771695,low,0.20997336165504438,3,0.1756844914542486,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_552e47c1,cust_2deeb04d,299555,card,BANK_DECLINE,11,,0.8391242953448632,low,0.33614231163157215,5,0.05913785448994972,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_2706b2fe,cust_0677d932,36365,upi,NETWORK_ERROR,69,,0.7477780971943242,low,0.21873895431586318,2,0.22250099519007766,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_6a6a7133,cust_4e6d1000,32515,card,BANK_DECLINE,2,,0.8883486984333833,low,0.4454058843758949,4,0.17455918307628537,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_e2335b4d,cust_1f6a958b,71455,upi,INSUFFICIENT_FUNDS,16,,0.6500061814869272,low,0.1417579806200744,4,0.208228390703038,"[0, 1, 2, 3, 4]",u1,1,val
case_5819583f,cust_8d668a4b,141841,card,BANK_DECLINE,38,,0.4618052816224951,medium,0.6214553136168399,5,0.19920711245732003,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_915bc4ae,cust_7f242b28,39024,netbanking,BANK_DECLINE,102,,0.9456789226103695,low,0.6160893168901502,2,0.20535157625473055,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_4dee7bf1,cust_c2e25fe0,76266,upi,NETWORK_ERROR,32,,0.7405363210841979,low,0.6471965494815101,1,0.1546072261753607,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_c1d32990,cust_ff125209,122126,card,INSUFFICIENT_FUNDS,44,,0.7813394365285743,low,0.22014513642825723,3,0.1541387458434153,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_9eb8fcb3,cust_0afecc6a,34493,upi,BANK_TIMEOUT,28,,0.9778314506892088,low,0.28251105872833876,4,0.1786922443241003,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_55701387,cust_0af5236c,277849,card,BANK_DECLINE,24,,0.9565336741588479,low,0.3831332030446333,4,0.17278891442664737,"[0, 1, 2, 3, 4, 5]",u1,0,val
case_7e6ce723,cust_4ccb6758,3816,netbanking,BANK_DECLINE,40,,0.8986396979681226,low,0.0,2,0.28941808111962897,"[0, 1, 2, 3, 4]",u1,1,train
case_0a132523,cust_7e839a45,111498,card,BANK_DECLINE,1,,0.6442626896909103,medium,0.1722243019602635,2,0.22990269888176423,"[0, 1, 2, 3, 4]",u1,1,train
case_6f443961,cust_4f3b12cf,254333,netbanking,INSUFFICIENT_FUNDS,6,,0.8387610782104968,low,0.16833171628138446,3,0.1855537066309561,"[0, 1, 2, 3, 4]",u1,1,val
case_732ef947,cust_9040a22a,77209,upi,INSUFFICIENT_FUNDS,11,,0.9390777125961456,low,0.45886020296297775,3,0.2051631173890372,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_9446d5bf,cust_e3bbeb7f,85210,upi,INSUFFICIENT_FUNDS,81,,0.8677361155613877,high,0.30583410205754913,5,0.5790911585259144,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_1535dd5c,cust_2a338070,612615,card,BANK_DECLINE,11,,0.7408061158776416,low,0.22848181516528066,2,0.22665816908980022,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_59b0147f,cust_835aaa57,39256,card,BANK_DECLINE,28,,0.9251164566081912,low,0.4849909897227867,2,0.184850286802857,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_2abc044b,cust_6034dbb4,230318,card,INSUFFICIENT_FUNDS,103,,0.8586497161865478,low,0.2925796399741176,1,0.2096848419188798,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_7504342e,cust_51080924,95380,card,BANK_DECLINE,12,,0.7032573698738065,low,0.41134514362956853,1,0.1582215744009441,"[0, 1, 2, 3, 4, 5]",u1,0,test
case_54f375c0,cust_65942bed,168674,card,INSUFFICIENT_FUNDS,2,,0.5313993801021936,low,0.5571544178516118,2,0.16877604679597025,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_4b0c7683,cust_c526fd1b,18140,netbanking,INSUFFICIENT_FUNDS,11,,0.6711331156780026,low,0.5199592170608822,4,0.17139577592408128,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_42f5300a,cust_89fdc78f,599380,card,BANK_TIMEOUT,4,,0.5247272609404874,low,0.2889122757369635,1,0.18779629788513055,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_ad55ab20,cust_210ebcee,266545,upi,INSUFFICIENT_FUNDS,35,,0.6054308838934994,medium,0.5675617583122123,4,0.12529755533974798,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_fe691b73,cust_edc5778c,67149,upi,BANK_TIMEOUT,38,,0.7383648227175459,low,0.22378976422799063,5,0.13020931418431625,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_51994301,cust_62edc4ce,66133,upi,INSUFFICIENT_FUNDS,7,,0.9434269037119405,high,0.8658057024649517,0,0.07995443102488212,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_b05244ab,cust_2f5fd71c,26541,upi,BANK_TIMEOUT,7,,0.7555295575870068,low,0.6869291869215922,2,0.24543413298656036,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_f2659be7,cust_716e054a,154028,upi,INSUFFICIENT_FUNDS,67,,0.5259425627119506,low,0.35631436129331767,4,0.18231791894577914,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_ec49caf6,cust_54deecf0,26886,card,BANK_DECLINE,3,,1.0,low,0.34202823582401964,4,0.16198283517882675,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_8c258df8,cust_1b10d307,391225,card,BANK_DECLINE,2,,0.7937986555258021,low,0.7667379092997414,3,0.26237004847500855,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_44f0d6ec,cust_6069ece3,182166,upi,BANK_TIMEOUT,18,,0.6251189228325091,low,0.038886600302074525,1,0.21472978329914427,"[0, 1, 2, 3, 4]",u1,1,train
case_6448c4a1,cust_4a4c530c,307186,upi,NETWORK_ERROR,5,,0.8602242478503245,low,0.38465144928096817,1,0.18796193711743334,"[0, 1, 2, 3, 4, 5]",u1,1,test
case_469ecb80,cust_a88b69dc,827501,upi,BANK_TIMEOUT,0,,0.683386560201534,low,0.26157277613369034,2,0.1997663763071636,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_cb1476fe,cust_71fd0c2c,244651,card,BANK_DECLINE,22,,0.9043489140463794,high,0.6674743046112128,3,0.1444271838827522,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_0ce3a303,cust_7a272d3d,208187,upi,INSUFFICIENT_FUNDS,12,,0.8710107122054477,low,0.2517503844007718,1,0.21816929254147072,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_b92edd37,cust_85e6d53a,229830,upi,BANK_TIMEOUT,9,,0.7566607852226565,medium,0.5796408616761654,5,0.23476388388233685,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_0b48bbe4,cust_56855d88,507911,card,INSUFFICIENT_FUNDS,19,,0.60502140905109,medium,0.5852600308239573,5,0.3670225178646056,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_7af2513e,cust_658b9ba5,56352,upi,NETWORK_ERROR,13,,0.8756007225250229,medium,0.2189083584219731,5,0.2366248568491307,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_e58721a8,cust_040b7194,144905,upi,BANK_TIMEOUT,55,,0.8406784164774507,low,0.4325717424719899,2,0.21907751215527943,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_1364cfe2,cust_bdee4a2b,102759,upi,BANK_TIMEOUT,7,,0.7276799543761695,medium,0.4802323524249404,1,0.19014649449201576,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_af9cf861,cust_83fd6951,25255,card,BANK_DECLINE,16,,0.8570597188717908,medium,0.19539478181728645,0,0.16260449190818616,"[0, 1, 2, 3, 4]",u1,1,train
case_0dc343f1,cust_57604874,85258,upi,INSUFFICIENT_FUNDS,33,,0.7192048233833691,low,0.3733248894465209,1,0.1897966357627632,"[0, 1, 2, 3, 4, 5]",u1,1,val
case_52e95a50,cust_0d58c942,17418,upi,BANK_TIMEOUT,39,,0.7353412302522186,low,0.22094192251290468,1,0.18501647102062097,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_80f28ea6,cust_f19bbdd0,25933,upi,BANK_TIMEOUT,44,,0.6215363534704432,low,0.7617602365356273,4,0.20603738627053142,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_b7d75893,cust_1a41bb96,36918,upi,INSUFFICIENT_FUNDS,22,,0.447874687538621,low,0.39718348130565684,3,0.16288575895685453,"[0, 1, 2, 3, 4, 5]",u1,0,train
case_892f5a1e,cust_f6866a04,229356,upi,INSUFFICIENT_FUNDS,20,,0.795783815682948,low,0.2293078104624641,2,0.2639670850655975,"[0, 1, 2, 3, 4, 5]",u1,1,train
case_2653d3e4,cust_5c6f6ae3,100260,card,BANK_DECLINE,10,,0.719123757802362,low,0.20550977740819604,0,0.1450766058204082,"[0, 1, 2, 3, 4, 5]",u1,0,train
