case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_cbd5ade0,0,1,1,1,1,1
case_a7ca5434,0,1,1,0,1,1
case_47ccd0cd,1,0,1,0,0,0
case_943850bf,1,1,1,1,1,1
case_e02c1b5e,1,1,1,1,1,1
case_2df96e3a,0,0,0,0,0,1
case_eb839ca3,1,1,0,1,1,1
case_bf3456be,1,1,1,1,1,1
case_d065af24,1,1,0,1,0,0
case_b97bd08e,1,1,1,1,1,1
case_f409cd09,1,0,0,1,0,0
case_37145b9a,1,0,1,1,0,0
case_e392c42c,1,1,1,1,1,1
case_b65b93cb,1,1,0,1,1,1
case_052dc345,0,0,1,0,0,0
case_d97a9307,1,0,1,1,1,0
case_d6b3fcd2,0,1,1,1,1,1
case_6537b86c,0,0,1,1,1,1
case_de1cf728,0,0,0,0,1,0
case_7288b370,0,0,1,0,1,1
case_43c03249,1,1,1,1,0,1
case_af152029,1,1,1,0,0,0
case_f88dbb42,0,1,1,1,0,1
case_649cf1d1,1,0,1,1,1,1
case_a91f377b,0,0,1,1,1,0
case_01ac20c3,0,0,1,1,1,1
case_dabf395f,1,1,1,1,1,1
case_c42eb3d4,0,1,1,1,1,1
case_af0fac79,0,0,1,0,0,0
case_29004fdc,0,1,0,1,1,0
case_2c57ccb8,1,1,1,1,1,1
case_0cdcc2e3,1,0,1,1,1,1
case_16365ef7,1,1,1,1,1,1
case_9ea04654,1,1,1,1,1,1
case_7f0dddf8,0,1,1,1,1,1
case_eec1d089,0,0,1,1,1,0
case_9e590678,1,1,1,0,0,1
case_cbdd7f1b,0,0,0,1,1,0
case_2e366601,0,0,1,1,1,0
case_3e22aff5,1,1,1,1,1,1
case_6fe3bf37,1,0,1,0,1,1
case_4c83f8a2,0,0,1,1,0,1
case_2f96b2e4,1,1,1,1,1,1
case_dee0e6d4,0,0,1,1,0,0
case_c655e282,1,1,1,1,1,1
case_0e07d840,1,1,1,1,0,1
case_6517f5db,1,1,1,1,1,1
case_f0f4d099,0,1,1,0,1,0
case_ec058fe0,1,0,1,1,1,1
case_3e45817c,1,0,1,0,0,0
case_25f5f9da,1,0,1,1,1,1
case_872d6d3f,0,0,1,1,1,0
case_70fa1933,0,1,1,1,1,1
case_b62220f5,1,1,1,1,1,1
case_ef38d9ee,1,0,1,1,1,1
case_1a58b9f4,0,0,1,0,0,1
case_46fc7d71,0,0,1,1,1,1
case_34e400b9,1,0,1,1,0,0
case_29e58716,1,0,1,0,1,1
case_7f226848,0,1,0,1,1,0
case_7d5a255c,1,1,1,1,1,1
case_a9d564f0,1,0,1,1,1,1
case_5c425666,0,0,1,1,0,0
case_f988d571,1,1,1,1,1,1
case_95fdadb7,1,1,1,1,1,1
case_7ac55d9a,0,1,1,1,0,1
case_c733c2be,1,1,1,0,1,1
case_9a5f2ee9,0,1,1,1,1,1
case_9416de2e,0,1,0,1,0,1
case_dacb5b2b,0,1,1,1,1,0
case_2f0d2f71,1,1,1,1,1,1
case_fe97b9d4,1,1,1,1,1,1
case_acc78955,1,0,1,1,1,1
case_ee867e26,0,1,1,1,1,1
case_ea934f88,1,0,1,1,0,1
case_0eec6c2c,1,1,1,1,1,1
case_6fca3a64,1,0,1,1,1,1
case_5f7429dc,0,1,1,1,1,1
case_febbb323,1,1,1,1,1,1
case_9c9cce71,0,0,1,1,1,0
case_44eec886,1,0,0,1,0,0
case_dc93cada,1,1,1,1,1,1
case_c41c8135,0,0,1,1,0,1
case_e090bfd1,1,1,1,1,1,1
case_0295f90c,1,1,1,0,1,1
case_5d5a0430,1,0,1,1,1,1
case_a76fb50f,0,0,0,1,0,1
case_afe7ed3e,1,1,1,1,1,1
case_0730a0c7,1,1,1,1,1,1
case_03ff0c13,1,1,1,0,1,1
case_c27a990a,0,0,1,1,1,1
case_a432f3b8,1,1,0,1,1,1
case_4f688734,1,1,0,0,1,1
case_598721dd,1,1,1,0,1,1
case_d5b7de3c,1,1,1,1,1,0
case_92a48e20,0,0,1,0,1,0
case_4986ad4e,1,1,1,1,1,0
case_77124d34,1,1,1,1,1,1
case_bb53acbf,0,0,0,1,1,1
case_09eece25,1,1,0,0,1,1
case_c25097e5,1,0,1,0,1,1
case_60f881a1,1,1,1,1,1,1
case_8cd66075,1,0,1,1,0,1
case_6366ce08,1,0,1,1,0,0
case_843270e5,1,1,1,1,1,1
case_3703d046,0,1,1,1,1,1
case_f34fc9e9,0,0,1,1,0,1
case_aea3b967,1,1,0,0,0,1
case_05c72eab,0,0,1,1,0,0
case_0a5b4836,1,1,1,0,0,1
case_aa8c9061,1,1,1,1,1,1
case_2c8fb6cc,1,1,1,1,1,1
case_bb025f3b,0,0,1,0,0,0
case_2d5c9199,0,0,1,0,0,1
case_608a4e1d,1,1,1,1,1,1
case_896be6c2,1,0,1,0,1,1
case_d8649ce4,1,0,1,0,0,1
case_913a2f89,0,1,1,0,0,0
case_200f9960,0,0,0,1,1,0
case_12cbbaca,1,1,1,1,0,1
case_6b31b8aa,1,1,1,1,1,1
case_8a5b5007,1,1,1,1,1,1
case_acd94661,1,0,1,1,0,1
case_00481136,1,0,1,1,0,1
case_b67008a0,0,1,1,0,1,1
case_07d5dbb1,0,1,1,0,0,1
case_b2de4409,1,1,1,1,0,1
case_b38d2a29,1,0,1,1,1,0
case_8b40ced2,0,0,1,1,1,1
case_162e5832,1,1,1,1,1,1
case_120de535,0,0,0,1,1,1
case_9cf0c43f,1,0,0,1,1,1
case_198b6c9c,0,1,1,1,1,1
case_4e42e721,0,1,1,1,1,0
case_1e9ecfd1,0,1,1,1,1,1
case_28364dca,1,1,1,1,1,1
case_49071ced,1,1,1,1,1,1
case_2319a86b,0,1,1,1,1,1
case_ca0c4f37,1,1,1,1,1,1
case_0ffa0654,1,1,1,1,1,1
case_156f737d,1,1,1,1,0,1
case_b76fc779,1,0,1,1,1,1
case_87bd4aed,1,1,1,1,1,1
case_2c77d8ce,1,1,1,1,1,1
case_60f22df2,0,1,0,0,1,0
case_415ac0a9,1,1,1,1,1,1
case_fd964f21,1,1,1,0,1,1
case_32432369,1,0,0,1,1,1
case_2f788763,1,0,1,0,1,1
case_7b53ea6b,1,1,1,1,1,1
case_a141a9a6,0,0,1,0,1,1
case_4b4ee78c,0,1,1,1,0,0
case_f34bc82b,1,0,1,0,1,1
case_62c17830,1,0,1,0,0,1
case_18278da4,0,0,1,1,0,0
case_4379757c,0,1,0,0,1,1
case_3233424a,1,1,1,1,1,1
case_9705af00,1,1,1,1,1,1
case_3b18ea79,1,1,1,1,1,0
case_9ba832ba,0,0,1,0,0,1
case_2ca9c84d,1,1,1,1,1,0
case_ec84ebb3,1,0,1,1,0,1
case_9b8e7025,1,0,1,0,0,1
case_708d2a55,0,1,1,1,1,1
case_093a81a2,0,0,0,1,0,1
case_b8b7452a,1,1,1,1,1,1
case_585b05da,1,0,0,0,0,1
case_34eba67e,0,1,1,1,0,1
case_494f7409,1,1,1,1,0,1
case_0afa6d97,0,0,1,0,1,0
case_203401c0,0,0,1,1,1,1
case_a8cdf33a,1,1,1,1,1,0
case_f17ccd57,0,0,1,1,1,1
case_5b790cb4,0,1,0,0,0,1
case_4a101b68,0,1,1,1,1,1
case_34a1a8c4,0,1,1,0,0,1
case_b589d397,0,0,1,1,1,0
case_e1a96083,1,1,1,1,0,1
case_2121b7c2,1,1,1,0,1,1
case_fbd124a1,1,1,1,1,0,1
case_c93e9b87,1,0,1,1,0,1
case_2509db82,1,1,0,1,1,1
case_68b84dfc,1,1,1,0,1,0
case_d3fd5073,0,0,1,1,0,0
case_7d838627,1,0,1,1,1,1
case_dba5c935,0,1,1,0,0,1
case_cad12cf8,0,0,0,1,0,0
case_6f1c1457,0,1,1,0,0,1
case_5b96b38a,1,1,1,0,1,0
case_4e1df16c,0,1,1,1,1,1
case_b0c50b7e,0,1,1,1,0,1
case_738afe98,0,0,1,1,0,1
case_22002ecb,0,1,1,1,1,0
case_b7c0a09a,1,1,1,0,1,1
case_e86bf1a9,1,1,1,0,1,1
case_4a10965a,1,1,1,0,0,1
case_045e3153,1,0,1,1,1,1
case_15b39b7a,0,0,1,0,1,1
case_96911cbb,0,1,1,1,0,1
case_317c4f3c,1,1,0,1,1,1
case_3bbefb5d,0,0,1,1,1,1
case_6334681d,1,1,1,1,1,1
case_f4db1842,1,1,1,1,1,1
case_a24c7902,0,1,1,1,1,1
case_30750022,0,0,0,0,1,0
case_81515a06,0,1,1,1,1,0
case_fe87c9ee,1,1,1,0,1,1
case_746cda53,0,1,1,0,1,1
case_81fdfe02,0,1,0,1,1,1
case_b0617f0f,0,0,0,1,1,0
case_00cce466,1,0,1,1,1,0
case_216fd0ed,1,1,1,1,1,1
case_e237e41f,1,0,0,0,0,1
case_022f513c,0,1,0,1,1,0
case_5c088d51,1,1,1,1,1,0
case_75fcdc28,1,0,1,1,1,1
case_6ccec8c3,1,1,1,0,1,1
case_a8e9de43,1,1,1,1,1,1
case_0940a0f3,1,0,1,0,1,0
case_456e0f40,1,1,1,1,1,1
case_6237280f,1,1,1,0,1,1
case_92656c38,1,0,1,1,0,1
case_2ab56b22,1,1,1,1,1,1
case_c2232761,0,1,1,1,1,1
case_e5d01900,0,0,1,1,0,0
case_6ba3c3c5,1,0,1,1,1,0
case_d2e63756,1,1,1,1,0,1
case_f44347a9,1,1,1,1,1,0
case_afab9e58,1,1,1,1,1,1
case_b5b659b1,1,1,1,1,0,1
case_3dfa5d6a,1,1,1,1,1,1
case_31fc4e6a,1,1,0,1,1,1
case_b77d3e20,1,1,0,0,1,1
case_ce99c2e2,1,0,1,1,0,1
case_77fc2aa6,1,0,1,1,0,0
case_b3c1e1cc,1,1,1,0,1,1
case_a47ea876,0,0,1,1,1,0
case_4e477662,1,1,0,1,0,0
case_972ae2f8,1,1,1,1,1,1
case_4e0549f5,1,0,1,1,1,0
case_7d7c7ebe,1,1,0,1,1,1
case_1a234923,0,1,1,0,1,1
case_bd60c7cc,1,1,1,1,1,1
case_f64d332c,1,1,1,0,1,1
case_6b610bbe,0,1,1,1,1,1
case_a5c3367a,1,1,1,1,1,1
case_0f4a0ea8,0,1,1,1,1,1
case_bb53b73a,1,1,1,1,1,1
case_6b2267a2,1,1,1,1,1,0
case_7bfc7f08,1,1,1,1,1,1
case_3cfcee02,1,1,1,1,0,0
case_5156ab17,0,1,0,1,0,1
case_32f92f8a,1,1,1,1,1,1
case_ededab55,1,0,1,1,1,1
case_31402a5e,1,1,1,1,1,1
case_50f4cb37,1,1,1,1,1,1
case_ca9d06e1,1,0,1,0,1,1
case_920e2812,1,0,1,1,1,1
case_60dda735,1,1,1,1,1,0
case_5498803b,0,1,1,1,1,1
case_e3589bdf,1,1,0,1,0,1
case_d16c7389,1,1,1,0,0,1
case_bd86b059,1,1,1,0,0,1
case_2bb53695,0,1,0,1,0,1
case_f453e57f,1,1,1,0,1,1
case_f7007d9b,1,1,1,0,0,1
case_b26f9875,1,0,1,0,1,1
case_ae33660b,0,0,1,0,1,1
case_22cc881c,0,0,1,0,1,1
case_bf10913c,1,1,1,1,1,1
case_ec4f03ee,1,0,1,1,1,1
case_d02a0797,1,1,1,0,1,1
case_fac637b1,1,1,1,1,1,0
case_3ac0a72c,1,0,1,0,1,1
case_f9d2a709,0,0,1,1,0,1
case_9c423a44,1,0,1,1,0,1
case_59e2a32d,1,1,1,1,1,1
case_aaa10e14,1,1,1,1,1,1
case_c8e902b2,0,0,0,0,0,0
case_402fb43a,1,1,1,1,1,1
case_a1701c32,1,1,1,1,1,1
case_5e3ac09d,1,1,1,1,1,1
case_f15d269d,0,0,1,1,1,1
case_1d83f5ab,0,1,1,0,1,0
case_fcb923a2,1,0,1,1,0,0
case_e14b9cb5,1,1,1,1,1,1
case_a2094925,1,0,1,1,1,1
case_fc2ceca0,1,1,1,1,1,1
case_fc5e3329,1,0,1,1,0,1
case_cb711ad1,0,1,1,1,0,1
case_765825cb,0,0,0,0,1,1
case_dd15f888,1,1,1,1,1,0
case_01c0d00d,1,0,1,1,0,0
case_fb087418,1,1,1,1,1,1
case_7cbd0620,0,1,1,0,1,1
case_600b258a,0,0,1,0,0,0
case_ffa1541f,1,0,1,0,1,1
case_0fae6420,1,0,1,0,1,1
case_6040fba8,1,1,1,1,1,1
case_cd54e71f,1,1,1,0,1,1
case_f45e1baa,1,1,1,1,1,0
case_fbce2565,1,1,1,1,1,1
case_8274a0c7,1,1,0,1,1,1
case_3be4dd70,1,1,1,1,1,1
case_51eb714b,0,1,1,1,1,1
case_8d492ebf,0,1,1,0,0,0
case_b8a8a94a,1,0,0,1,1,0
case_82fb1543,1,1,1,1,1,1
case_ac3b55d8,1,1,1,1,1,1
case_7f013600,0,0,1,0,0,1
case_e6a13538,0,1,1,1,0,0
case_f30f7d2b,1,1,1,1,1,1
case_cdf78769,1,1,1,1,0,1
case_a22a4b4e,0,1,1,1,1,1
case_6ceaef2c,1,1,1,0,0,1
case_c92cd002,1,0,1,1,1,1
case_46dd9f18,0,1,1,1,1,1
case_619433d7,1,1,1,1,1,1
case_135985a0,0,0,0,1,0,1
case_10be0f9b,0,1,1,1,1,1
case_a5e7d850,0,1,1,1,0,1
case_4376cb75,1,0,1,1,1,0
case_ea369854,1,1,1,1,1,1
case_bbdb05c5,1,0,1,1,1,0
case_35b18e79,1,1,1,0,1,1
case_277d14a9,1,1,1,1,1,1
case_a30beef2,1,0,1,0,0,1
case_da942ae3,1,1,1,0,1,0
case_78f63b1b,1,0,1,1,1,1
case_13a1aba7,0,1,1,1,0,0
case_595ced03,1,0,1,0,1,1
case_7b6d1ffa,1,1,1,1,1,1
case_24b419d4,1,0,1,1,1,1
case_75e6e7c5,1,1,1,1,0,1
case_39c13000,1,0,0,0,0,0
case_85b4bb25,1,1,1,0,0,1
