case_id,customer_id,amount_paise,payment_method,failure_code,time_since_failure_minutes,incident_id,historical_payment_success_rate,customer_value_band,engagement_score,assigned_action,propensity,eligible_actions,policy_version,y_observed,split
case_a7574438,cust_bd61fa8f,2428724,upi,BANK_TIMEOUT,2,,0.6061394160055439,medium,0.09449464832214019,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_5f870008,cust_b3f20419,537851,card,BANK_DECLINE,251,,1.0,low,0.20592528396137122,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_e5c4bef3,cust_e758b907,53421,upi,INSUFFICIENT_FUNDS,1,,0.8943314020896684,medium,0.32758333525117694,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_aa7791e6,cust_c966e5e1,46259,upi,INSUFFICIENT_FUNDS,8,,0.9291036611343086,low,0.589637385976795,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_28a31c95,cust_0f1d8e4f,12533,upi,INSUFFICIENT_FUNDS,85,,0.9484863907556674,low,0.034254444564845304,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_78bd01be,cust_63af7deb,163416,upi,NETWORK_ERROR,33,,0.8717913520892693,low,0.7221829158114583,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_7ac26c3b,cust_5ca96694,664208,upi,NETWORK_ERROR,6,,0.7480398742110876,low,0.2778829790389136,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_6b094b36,cust_53afcacb,10000000,card,BANK_DECLINE,64,,0.7627858206961463,low,0.5357237425786363,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_c6dea698,cust_da3df769,20574,netbanking,BANK_DECLINE,58,,0.8505123248941495,low,0.0,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_8ed575ae,cust_0d34755c,182002,upi,BANK_TIMEOUT,11,,0.9149266835623986,medium,0.1578967554069671,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_40eb5bec,cust_642a0219,27635,card,INSUFFICIENT_FUNDS,16,,0.5306189923092786,low,0.1730911307777156,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_1ea9989c,cust_3a06b034,106772,upi,BANK_TIMEOUT,33,,0.5591326936309772,low,0.7481528945789416,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_c608cece,cust_f0de70a2,21909,card,BANK_DECLINE,2,,0.7136924540654209,low,0.8381597009682882,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_465723a5,cust_495a03d4,61055,upi,NETWORK_ERROR,44,,0.8794433224598358,high,0.45767590029302846,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3ac6d66b,cust_d9225585,42607,card,BANK_DECLINE,15,,1.0,medium,0.44148878656540835,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_2ff59a6a,cust_1d14657e,79690,card,NETWORK_ERROR,4,,0.92567558877416,low,0.11398061527985984,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_65bf6ee9,cust_b575febf,150133,card,INSUFFICIENT_FUNDS,12,,0.6651447794462343,low,0.3520626445355756,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b3a61f2b,cust_65bb3362,373487,card,NETWORK_ERROR,68,,0.4864560669979434,low,0.6340293038386873,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_1c008200,cust_6e1c8f79,19543,card,INSUFFICIENT_FUNDS,26,,0.8497711664313524,low,0.13198284709484204,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_c26293dc,cust_1ed2b162,143158,upi,BANK_TIMEOUT,1,,0.9457212561315052,low,0.492459389863268,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_686144df,cust_e47d6d4f,138310,card,INSUFFICIENT_FUNDS,91,,0.8110394410260008,low,0.45401267943273527,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_62dc4cea,cust_3acf2bd8,117246,card,INSUFFICIENT_FUNDS,21,,0.3431049554251707,low,0.4774637491216971,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_e8677a28,cust_0accf959,263572,upi,BANK_TIMEOUT,27,,0.7532154946743441,medium,0.19292114818503098,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_3682ae95,cust_e6992c16,61955,upi,NETWORK_ERROR,44,,0.6917844127726565,low,0.6338553295023586,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_954692c9,cust_185ec242,325703,upi,INSUFFICIENT_FUNDS,22,,1.0,low,0.5050013102967015,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_69ccaf49,cust_2d8074d5,214283,upi,NETWORK_ERROR,31,,0.5071888873416508,low,0.13769063217543387,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_0b3eecf1,cust_cad967b0,42091,upi,INSUFFICIENT_FUNDS,38,,0.975454007613323,low,0.3621519823635838,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_66db4211,cust_71093c07,248584,upi,BANK_TIMEOUT,59,,0.7022920994305456,low,0.09210820607297183,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_363f3f1d,cust_b356c0bb,16871,upi,BANK_TIMEOUT,2,,0.834795762951883,low,0.5857521324088751,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_d12a5a3e,cust_b3f0af2d,388557,card,BANK_DECLINE,7,,0.5791745263355068,low,0.4501366939057676,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_f4455375,cust_6efe71dc,29975,upi,INSUFFICIENT_FUNDS,14,,0.7260601334558537,low,0.4333161975024862,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_64693d30,cust_4d6d770a,13289,upi,BANK_TIMEOUT,54,,0.6777489853362457,low,0.1769899789825493,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_abf8450c,cust_8c217d8f,30978,upi,INSUFFICIENT_FUNDS,13,,0.9071694331033325,low,0.19575092363785732,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_741a2187,cust_00343977,29259,upi,BANK_TIMEOUT,36,,0.6602672833063654,low,0.28632701955727047,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_d1952c17,cust_afba5f83,50199,card,INSUFFICIENT_FUNDS,13,,0.7839205932335915,low,0.25451127708563437,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_8e1ec9e1,cust_76003879,116712,upi,INSUFFICIENT_FUNDS,13,,0.7762958324880522,low,0.1972007274666624,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_51a3aaf1,cust_db63d3f3,107991,upi,NETWORK_ERROR,207,,0.3576343693539497,low,0.17317636920778565,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_df234c91,cust_eb0d1ab3,384799,card,INSUFFICIENT_FUNDS,102,,0.6989212260008321,low,0.7173859845274909,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_72742e7f,cust_8dbcc6b7,39203,upi,NETWORK_ERROR,95,,0.7086431354084781,high,0.6414188289998017,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_bf0aacfe,cust_6fa742ad,10000000,upi,BANK_TIMEOUT,26,,0.7355174738733803,low,0.16901622103168282,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_efee1314,cust_17e30e08,11923,card,BANK_DECLINE,8,,0.44113184201141037,high,0.8090853255388992,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_963f5076,cust_aa8e7d41,61342,netbanking,BANK_DECLINE,35,,0.39677139074310164,high,0.24636110828667848,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_91331116,cust_de4160eb,47941,netbanking,INSUFFICIENT_FUNDS,11,,0.7927041746757075,low,0.3131336893115425,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_857e008d,cust_2dc1c8c3,129694,card,NETWORK_ERROR,62,,1.0,low,0.632404764677061,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_7405dc1c,cust_b9454a7e,246750,upi,INSUFFICIENT_FUNDS,8,,0.7147590659990147,medium,0.5619574743185788,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_641f8c46,cust_3b5540f1,30609,card,INSUFFICIENT_FUNDS,10,,0.4926518199788034,low,0.48107879814395965,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_597d809b,cust_37a58d05,1095090,upi,NETWORK_ERROR,5,,0.7731933348153024,low,0.5080312060019971,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_6b2bdb21,cust_9501ad28,227229,upi,BANK_TIMEOUT,112,,0.8001482321715667,low,0.23550070857400235,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_43c3e3d0,cust_af165a2c,87246,upi,INSUFFICIENT_FUNDS,33,,0.7950920584142706,low,0.24419253468546936,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_a40c550f,cust_dc2583c9,131653,upi,NETWORK_ERROR,31,,0.6377267911823761,low,0.4184434360375786,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_d23c824f,cust_5c3a3dbb,210969,card,BANK_DECLINE,38,,1.0,low,0.533435798945569,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_50be3b44,cust_cc68fde2,580246,upi,BANK_TIMEOUT,21,,0.9891246229426905,low,0.6965131095830122,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_7b50a218,cust_ddc52f8a,1546285,upi,INSUFFICIENT_FUNDS,40,,0.5968411473295863,low,0.38868495007370896,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_4cf43488,cust_44a21e37,82319,upi,BANK_TIMEOUT,2,,0.8603061137385274,medium,0.25684414152122503,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_b2d14041,cust_2614e9d0,99227,upi,INSUFFICIENT_FUNDS,6,,0.28535395603897395,low,0.5460227300033357,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_6aeaf154,cust_3aab9de8,938845,netbanking,BANK_DECLINE,2,,0.7669744313337452,low,0.09600451075862841,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_f5cd28c0,cust_733589fb,39801,upi,NETWORK_ERROR,33,,0.9307968742681386,medium,0.36008094424785825,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_652aa43c,cust_5b2628d1,86536,upi,BANK_TIMEOUT,28,,0.9758188858625501,low,0.7901908380595695,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_5fc1be87,cust_b125164b,65563,card,INSUFFICIENT_FUNDS,12,,0.88406878808851,medium,0.012977998193488303,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_3b496083,cust_5a956bb6,59260,upi,BANK_TIMEOUT,83,,1.0,low,0.5869448598440307,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_393b82a0,cust_ce7546cf,606700,upi,BANK_TIMEOUT,17,,0.5008629027473976,low,0.7198495725793934,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_8c85605e,cust_8d775593,51200,upi,BANK_TIMEOUT,0,,0.8744241868046766,low,0.31856939855086625,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_c10fd2d1,cust_8d487cab,160667,upi,INSUFFICIENT_FUNDS,33,,0.5557992758504207,low,0.34538284143530845,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_44550370,cust_336c4d5a,233513,upi,BANK_TIMEOUT,21,,0.6349405597564469,high,0.3925506117805845,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_093b2192,cust_33a75046,294972,upi,BANK_TIMEOUT,84,,0.9212423723086131,low,0.20154010004910125,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_e9162cde,cust_d31463ec,60511,upi,INSUFFICIENT_FUNDS,24,,0.6902332802998221,low,0.7322673004977965,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_1778dda3,cust_ba7b3b6b,80318,upi,INSUFFICIENT_FUNDS,24,,0.6550662324939848,low,0.5659794187193784,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_a8c56aa8,cust_5a86ee38,402501,card,BANK_TIMEOUT,6,,0.44705674238911486,low,0.6953134274425935,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f28be650,cust_3c8f8c69,8950,upi,INSUFFICIENT_FUNDS,35,,0.32372568714734135,low,0.46719588553477676,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_2b4be3c8,cust_dd7fd70e,25610,card,BANK_DECLINE,2,,0.9059423026347208,low,0.13007691408069236,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b7a9c2ee,cust_984b808d,120537,netbanking,BANK_DECLINE,1,,0.9310660204161226,low,0.6393855651131928,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_e676e8a2,cust_9d2bd2cf,31176,upi,INSUFFICIENT_FUNDS,51,,0.8818383057078667,medium,0.5199478035556457,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_76ac42cf,cust_fb5efa2c,8308,upi,BANK_TIMEOUT,11,,0.8705883319477153,high,0.1539517663992427,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_830fed66,cust_17538e5a,55287,upi,BANK_TIMEOUT,31,,0.5453206780619663,high,0.7445480430956145,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3b0773b7,cust_d2b9603c,104779,card,BANK_DECLINE,1,,0.6420136245875107,low,0.612477719255603,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_f4553eef,cust_ece6a389,195869,upi,NETWORK_ERROR,1,,0.9237118727472715,low,0.5254725298519867,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_e45a6167,cust_f3708e0b,280125,upi,BANK_TIMEOUT,28,,0.8175987863961955,low,0.6212715069826147,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_8f71be73,cust_e08ccf01,45550,upi,INSUFFICIENT_FUNDS,18,,0.8149320949078314,low,0.619024030191768,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_55492c42,cust_b6972000,72383,card,INSUFFICIENT_FUNDS,31,,0.5104082119713904,low,0.47252208945221336,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_a62e6a93,cust_17d55e99,218323,upi,INSUFFICIENT_FUNDS,78,,0.7337436591955704,low,0.0366788734211477,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_898ec9d0,cust_47349712,392649,card,BANK_DECLINE,24,,0.729985631587343,low,0.4842216033089851,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_69c48a19,cust_befacae1,820524,upi,NETWORK_ERROR,62,,0.7155026544102603,medium,0.5967469813360713,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_684404d3,cust_95079ca3,31383,upi,BANK_TIMEOUT,15,,0.8718504077645116,medium,0.2252056280386109,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b57bdbb7,cust_0991ebed,17185,upi,NETWORK_ERROR,21,,0.7719513886470505,low,0.8030073161452671,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3ea64215,cust_965373d1,398569,netbanking,BANK_DECLINE,21,,0.40934823857512903,low,0.05836346029030431,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_9d8576e3,cust_d7c9aafc,705283,netbanking,INSUFFICIENT_FUNDS,6,,0.7873300366756963,medium,0.1618271960946417,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_51eada11,cust_6d589276,31547,upi,BANK_TIMEOUT,54,,0.6630028165098373,low,0.5722112817194991,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_becaee83,cust_8ca502e5,683422,upi,INSUFFICIENT_FUNDS,21,,0.28839442827448686,low,0.40359543046134977,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_cbdb2438,cust_46bddcc8,99137,netbanking,BANK_DECLINE,20,,0.4660521074544086,low,0.3614400741595762,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_90d1bb7f,cust_a095e558,98398,upi,INSUFFICIENT_FUNDS,33,,0.7118233300060608,low,0.7024556936173149,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_59062f3e,cust_1cf6cfb9,18752,upi,INSUFFICIENT_FUNDS,43,,0.5282839766202755,low,0.5362534329335429,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_35727bac,cust_78e997c2,16795,upi,BANK_TIMEOUT,50,,0.4845601050403572,high,0.16954603821469239,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_cddb4d94,cust_f2078392,171747,upi,BANK_TIMEOUT,0,,0.6422059944538524,low,0.35991787733502784,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_f777c067,cust_a969ab14,138616,upi,BANK_TIMEOUT,8,,0.5503110410585598,low,0.6574639029492635,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_2de5a541,cust_020efefa,77515,upi,NETWORK_ERROR,14,,0.6775523251163852,medium,0.4571477214155142,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_2e0278a9,cust_f336e8ad,16881,upi,BANK_TIMEOUT,36,,0.672367013037361,low,0.17605860909569732,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
