case_id,customer_id,amount_paise,payment_method,failure_code,time_since_failure_minutes,incident_id,historical_payment_success_rate,customer_value_band,engagement_score,assigned_action,propensity,eligible_actions,policy_version,y_observed,split
case_b7335b9c,cust_68a33466,34767,upi,BANK_TIMEOUT,32,,0.6564303921477039,low,0.0,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_63c39505,cust_6a216f93,133894,card,NETWORK_ERROR,90,,0.7665443375326536,medium,0.3801981813722536,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_876a186e,cust_b5af2052,53078,upi,BANK_TIMEOUT,18,,0.8172650317799695,medium,0.47399397808717714,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_10a71ea0,cust_21b40a1d,57185,upi,BANK_TIMEOUT,0,,0.8525686341008049,low,0.16706831204469308,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_2a46e75e,cust_84799775,46022,upi,BANK_TIMEOUT,15,,0.587801855122834,low,0.5073685472299188,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_10b4a21d,cust_92532b15,14010,upi,INSUFFICIENT_FUNDS,75,,0.6132703996431079,low,0.11020056404616536,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_083e1578,cust_e1cba211,78445,upi,BANK_TIMEOUT,0,,0.4307357706064774,medium,0.44842797251391886,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_c5702993,cust_fb04fe53,18962,card,INSUFFICIENT_FUNDS,5,,0.758111956945509,low,0.5639549423334702,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_26b90a30,cust_26f01337,118976,card,BANK_DECLINE,8,,0.8322445006745789,medium,0.35080201024030067,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_a1aabe54,cust_6a11c7c9,437225,upi,BANK_TIMEOUT,33,,0.889364695336509,low,0.10622673028415784,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_efb49d99,cust_5d07f232,284983,card,BANK_DECLINE,9,,0.7872832240081064,low,0.17258018364885216,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_ec139001,cust_5bc581e8,21567,card,BANK_DECLINE,18,,0.991292284712163,medium,0.7403484303278509,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_e4837e08,cust_de926c72,416072,upi,BANK_TIMEOUT,122,,0.7394286498195253,low,0.24091075038206144,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_21998e0e,cust_69e50bff,3194,card,BANK_DECLINE,4,,1.0,low,0.3953994390227362,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_1a48ce69,cust_22ee68ef,62460,upi,BANK_TIMEOUT,2,,0.5555356722731136,low,0.7148986923126096,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_37272f14,cust_bfba40a8,188095,card,INSUFFICIENT_FUNDS,24,,0.6479408449415466,high,0.0770619348186645,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_16aaedb1,cust_35ece8c0,218252,netbanking,BANK_DECLINE,13,,0.48123324619337027,low,0.4249925406810604,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_17eb4658,cust_34bbada5,23839,upi,BANK_TIMEOUT,1,,0.84540253604551,low,0.16669060321934975,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_a21f5f92,cust_0262bb75,51399,card,NETWORK_ERROR,17,,0.8383472551644797,low,0.5098585658525725,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_6438e065,cust_97df0905,144117,card,INSUFFICIENT_FUNDS,0,,0.6791817039898035,low,0.49690486844711074,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_fda6eab1,cust_be7f85ee,381801,card,BANK_TIMEOUT,64,,0.6283250630305834,low,0.08223769268692002,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f655c182,cust_1f1ff473,36120,card,BANK_DECLINE,4,,0.36352881038049795,low,0.19074558940698458,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_a784671b,cust_fda628ba,65360,upi,NETWORK_ERROR,14,,0.8152989614433126,low,0.08300376406797681,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_bb3f49f5,cust_45369e91,119194,upi,INSUFFICIENT_FUNDS,15,,0.6165620804913502,low,0.26629390322741814,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b7139253,cust_c8608070,295874,card,NETWORK_ERROR,25,,0.7163757055865668,high,0.49876735134446315,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9b1ce0fb,cust_1fd07ddf,105581,upi,INSUFFICIENT_FUNDS,8,,0.15151354407930553,low,0.25796436879770845,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_393458a1,cust_1934279a,24331,upi,BANK_TIMEOUT,9,,0.5667522571927255,low,0.10312348208698804,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f31d5c89,cust_5fac9d08,59877,upi,INSUFFICIENT_FUNDS,5,,0.7671148061142152,low,0.46041617143740926,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9e4c37ff,cust_4bf5d107,10806,card,BANK_DECLINE,9,,0.6376040781891837,low,0.7268180939823098,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_d81b05dc,cust_70aa87d2,126857,upi,BANK_TIMEOUT,26,,0.7120760056939188,low,0.5081113029889543,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_0f303f0a,cust_bda56beb,64853,upi,INSUFFICIENT_FUNDS,70,,0.4583968525172405,low,0.6994800489536078,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_a929bfda,cust_9cc9f263,105181,upi,BANK_TIMEOUT,120,,1.0,medium,0.7606559768239984,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_5560f2bb,cust_061a44bb,23752,card,BANK_TIMEOUT,3,,0.7243019936904996,low,0.29266637685427854,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_48cc0bc1,cust_eb5e3728,129761,upi,INSUFFICIENT_FUNDS,30,,0.7793521929156071,medium,0.4286398979060637,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_b1ffb3da,cust_b1e34569,466079,card,BANK_TIMEOUT,16,,0.7648888701534396,medium,0.03024349484577421,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_da0d23c8,cust_08393680,922318,netbanking,NETWORK_ERROR,64,,0.6552314542927988,low,0.13579516255693175,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_448614f3,cust_de76b3ac,361965,upi,NETWORK_ERROR,2,,0.7569878639559213,medium,0.21638596235986976,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_0deec665,cust_4805c761,25868,card,BANK_DECLINE,45,,0.8016430369501478,high,0.33366282803647773,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_da5efcb9,cust_eeabf06a,52536,netbanking,BANK_DECLINE,7,,0.5426588844799402,medium,0.2858031042018375,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_d4876da8,cust_d232d93d,81422,upi,BANK_TIMEOUT,22,,0.7700079977023349,low,0.7221256317878747,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_c3f3a888,cust_c4a6d172,165631,card,BANK_DECLINE,35,,0.8580095420771564,low,0.027204691714625223,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_096c88ad,cust_6b81928a,115494,upi,BANK_TIMEOUT,92,,0.5852995449082863,low,0.004287195872838295,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_da0de66a,cust_b8fbd174,279037,upi,NETWORK_ERROR,33,,0.9123384385674347,medium,0.4784556210132539,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_b60e0598,cust_fa613607,392262,card,INSUFFICIENT_FUNDS,15,,0.6581973878764347,low,0.4394156357947454,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_f2d57466,cust_bf18640f,239007,netbanking,BANK_DECLINE,74,,0.977902361031965,low,0.2805821340715327,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_b051e852,cust_54afeb21,183193,upi,NETWORK_ERROR,14,,0.8044831780337608,low,0.49785399028248545,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_51b44bf0,cust_2b7fea48,45408,upi,BANK_TIMEOUT,17,,0.7548507263739904,low,0.46486267327108377,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_896b8870,cust_1edde5a9,122277,upi,BANK_TIMEOUT,61,,0.8061381752422953,low,0.3586134279292142,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9d41e3fa,cust_f1288b45,126057,card,INSUFFICIENT_FUNDS,3,,0.9570004785443633,low,0.12082147940961274,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_b452d55b,cust_8c1cc12f,162209,upi,INSUFFICIENT_FUNDS,42,,0.9119606450964963,medium,0.5895063501636013,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_c8a01351,cust_94224815,348899,upi,INSUFFICIENT_FUNDS,49,,0.817828807165216,medium,0.06514535179783393,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_2a38ec50,cust_af9bc35a,89676,upi,BANK_TIMEOUT,17,,0.8889634780241948,medium,0.1478360821896818,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_4d16d34b,cust_459587ac,107006,upi,INSUFFICIENT_FUNDS,38,,0.7538937786648706,low,0.0002800431250204738,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_69e533b8,cust_1093cf07,63402,card,INSUFFICIENT_FUNDS,7,,0.7228370981138528,low,0.3264160496496832,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_e14acf1b,cust_dcef8750,32982,card,INSUFFICIENT_FUNDS,37,,0.8800998144851212,low,0.47863222031085306,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_a5b2ae55,cust_756ea8a9,276014,upi,BANK_TIMEOUT,13,,0.6948386768850957,low,0.15239208138096566,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_6111f9fd,cust_9131efd1,315202,card,BANK_TIMEOUT,0,,0.6171768983847161,medium,0.37397506001836545,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_3ffd0967,cust_08fc16c0,26536,upi,INSUFFICIENT_FUNDS,61,,0.8015801981248308,low,0.37263659568873964,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_fff5a6c9,cust_c277c698,57996,upi,INSUFFICIENT_FUNDS,22,,0.7320114797849945,medium,0.20280810892493073,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_f2ba37d1,cust_8b0007d8,56588,upi,BANK_TIMEOUT,23,,0.9496419433070891,low,0.5655326982576003,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3e4b31b2,cust_ce3e2d81,18195,card,INSUFFICIENT_FUNDS,64,,0.7054241062790189,low,0.6667872602686098,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_4e474f40,cust_e1db9612,2073132,upi,NETWORK_ERROR,128,,0.671750378087379,low,0.5457902590915407,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_3c5a9651,cust_589f09f8,234013,upi,BANK_TIMEOUT,43,,0.5448877186210745,medium,0.49191991957132847,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_1b3f915c,cust_4bbe5307,19237,card,INSUFFICIENT_FUNDS,11,,0.5540182456020825,low,0.3515374658610855,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_7e87c062,cust_d2f0f6f2,99229,upi,INSUFFICIENT_FUNDS,24,,0.634083030123994,low,0.3736845860084663,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b699fbd6,cust_ef393f63,177155,card,INSUFFICIENT_FUNDS,17,,0.6156336345144308,low,0.06370203400385174,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_970b6723,cust_bae2a8e6,167365,netbanking,BANK_TIMEOUT,7,,0.9888205034645814,high,0.1591469682944923,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_ae73d7f4,cust_8b47003a,976512,card,BANK_DECLINE,0,,0.904519696663164,medium,0.8381983789489623,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_62ef6bde,cust_1eeeaea0,383625,upi,INSUFFICIENT_FUNDS,5,,0.7631766680940502,low,0.0,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_84883e44,cust_bf155348,105117,card,INSUFFICIENT_FUNDS,31,,0.5352492091173007,low,0.09686450461786017,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_eb3449d7,cust_c12cc9bd,14750,netbanking,BANK_DECLINE,3,,0.6139827135798219,medium,0.7452295559390761,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_11adc0e8,cust_afcb7ee7,417835,upi,BANK_TIMEOUT,4,,0.7951769565030392,low,0.0,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_c846b9b5,cust_77038f8f,129246,card,INSUFFICIENT_FUNDS,32,,0.7877564910463194,low,0.3245843428337665,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_fa5ca7f7,cust_45ee4e6e,121817,upi,INSUFFICIENT_FUNDS,12,,0.5836658365168554,high,0.4008472317353377,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_ef550102,cust_8eb30e30,25271,upi,BANK_TIMEOUT,8,,0.4506701451034628,low,0.34566815745560586,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_a968f133,cust_dd8dbf40,182983,upi,BANK_TIMEOUT,9,,0.9379541794682579,medium,0.2997721757797876,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_74a28f9d,cust_01f87297,16983,upi,INSUFFICIENT_FUNDS,11,,0.3701533226609992,low,0.31418190021989967,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_86272d3c,cust_ef0c1ae2,126524,upi,INSUFFICIENT_FUNDS,20,,0.799539104684815,high,0.442398473142204,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_1d028c90,cust_406019ad,140934,upi,NETWORK_ERROR,71,,0.8683615996602032,low,0.6991374101852855,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f2309e08,cust_057e9269,685069,card,BANK_DECLINE,6,,0.5421299092793461,low,0.24151996529412625,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_00b32f3c,cust_df7487d4,22677,upi,BANK_TIMEOUT,54,,0.7123947933344354,low,0.43147908825021186,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_12684ee4,cust_c8a1f287,233009,netbanking,BANK_TIMEOUT,19,,0.8096808589105547,low,0.31657578195772773,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_cb807847,cust_ec004852,249652,card,BANK_DECLINE,93,,0.9923615004433476,medium,1.0,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_1f6ea66c,cust_c2020d76,48520,netbanking,BANK_DECLINE,35,,0.799832412767867,low,0.5344895356908009,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_24b1160d,cust_a977e37f,17894,upi,NETWORK_ERROR,18,,1.0,medium,0.5940865954067206,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_337aba9d,cust_0be43cab,214620,card,INSUFFICIENT_FUNDS,7,,0.7332665979543593,low,0.5090026358206633,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_0719ca9b,cust_2c8b73c3,436817,upi,NETWORK_ERROR,0,,0.9389364841723363,medium,0.6697292958179453,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_6901091a,cust_11a2a3ae,85842,upi,INSUFFICIENT_FUNDS,14,,0.9153339490064842,low,0.47900947097117064,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_1c351690,cust_e6c34020,59275,upi,BANK_TIMEOUT,57,,0.7164436808559232,low,0.6111271813232343,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_2e2ccc3e,cust_f08e8f7e,243750,upi,BANK_TIMEOUT,52,,0.7923145760204829,low,0.08242410203963657,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_aae12c38,cust_024871a5,117849,upi,BANK_TIMEOUT,12,,0.7862868670362655,medium,0.3820072531340514,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_8cfce68c,cust_941f59b2,54605,upi,BANK_TIMEOUT,60,,0.6048108555787699,low,0.0,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3cb2496e,cust_9ab7f30c,11517,card,BANK_DECLINE,49,,1.0,low,0.5416232176036777,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_0bb8a567,cust_cfc2c00e,100213,upi,NETWORK_ERROR,14,,0.9651971360923272,low,0.28309649953138827,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_0eea95fc,cust_cb55f9cb,256385,card,BANK_DECLINE,14,,0.5617693488755491,low,0.5011945481190321,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_ad26329b,cust_40cb366e,261460,upi,INSUFFICIENT_FUNDS,21,,0.8877929100993475,low,0.49337233572989153,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_f78d102b,cust_94678cfe,80595,upi,BANK_TIMEOUT,29,,0.5241213501337276,low,0.5089821242334247,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_671027a8,cust_ef79bf6a,48710,upi,BANK_TIMEOUT,1,,0.5774025073781277,low,0.09005875676592107,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_95c0a534,cust_72eaf086,218800,upi,BANK_TIMEOUT,111,,0.9475711030692091,low,0.0561087637071116,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_9faa6856,cust_c22a5d33,63002,card,NETWORK_ERROR,26,,1.0,medium,0.1629777597371119,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_19c079f2,cust_5c4885a5,75832,upi,INSUFFICIENT_FUNDS,14,,0.900302084497085,medium,0.5290764209801945,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9176bb38,cust_545387eb,72076,upi,NETWORK_ERROR,15,,0.9501769819694139,low,0.43156498629928797,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_293e1821,cust_4f909e06,97494,card,BANK_DECLINE,12,,0.6086722351821228,low,0.277085211853991,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9373ba42,cust_9d9f041c,602569,upi,BANK_TIMEOUT,25,,0.6098243889956558,low,0.18058123528023784,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_829b3c24,cust_4cc4c169,157552,upi,BANK_TIMEOUT,26,,0.7004974474436336,medium,0.056687862284408044,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_ba719a29,cust_5d90e2a5,195209,netbanking,INSUFFICIENT_FUNDS,55,,0.8085453918306964,low,0.3476248871832129,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_cd40ac04,cust_777c43ea,863898,upi,NETWORK_ERROR,3,,0.746285588435284,medium,0.28395960260736464,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
