case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_6421960f,1,1,1,0,0,1
case_5329d353,0,0,1,1,1,1
case_e9bfbb75,0,1,0,1,1,1
case_fcddb264,1,1,0,1,0,1
case_69949c67,0,0,1,0,0,1
case_7568ed6a,1,1,0,1,0,1
case_5117f112,0,1,1,1,1,1
case_e0f706b2,0,1,1,0,1,1
case_92c97e44,1,0,1,1,0,1
case_9ece3455,0,1,1,0,1,0
case_8eee4db5,0,0,1,0,0,1
case_0ed6df0d,0,1,1,1,1,1
case_6d5c161f,1,1,1,1,1,1
case_d8654f0f,1,1,1,1,1,1
case_176c9a91,0,1,0,1,1,1
case_af94c56f,1,1,1,1,1,1
case_38e871e6,1,0,0,0,0,1
case_18ad23d4,1,1,0,0,0,1
case_3c9464e6,1,0,1,0,0,1
case_0431f045,1,1,1,1,0,1
case_708f66b1,1,0,1,1,1,1
case_71babfad,1,1,1,1,0,1
case_04cb6662,1,1,1,1,1,1
case_c746387b,1,1,1,1,1,1
case_def65c3e,1,0,1,1,1,1
case_b034034f,0,1,1,1,1,1
case_1c1b8b24,1,1,1,1,1,1
case_e7dca1af,1,1,1,0,1,1
case_2cdb7281,0,1,1,1,1,1
case_e0edc317,0,1,1,0,1,0
case_5c80ba69,1,1,1,0,1,1
case_fd32e445,0,0,1,0,0,0
case_e9e6744f,0,1,1,0,1,1
case_18298c5f,0,0,1,0,0,1
case_c6241c67,0,1,1,1,1,1
case_f5c5bdc4,1,1,1,1,1,1
case_fb88b17e,1,1,1,1,1,1
case_a05610b5,0,1,1,1,1,1
case_ed7ec57f,1,1,1,1,1,1
case_3fdb87d2,0,0,1,1,1,0
case_f1549f9b,1,1,1,1,1,1
case_1e1d652b,1,1,1,1,1,0
case_a108d75d,0,1,1,0,1,1
case_7238f9a2,0,0,1,1,1,1
case_6abd78b5,1,0,1,0,0,1
case_02530d19,0,1,0,1,1,1
case_9537e4b7,0,1,1,0,0,0
case_db24ee54,1,1,1,1,0,1
case_b864beef,1,0,1,1,1,0
case_229b1967,1,0,1,1,1,1
case_17bc9748,1,1,1,1,1,1
case_faf79e4d,0,0,1,1,1,0
case_0a1a6537,1,0,1,1,1,1
case_2ac6b7e3,1,1,0,1,0,0
case_af4579ea,0,0,1,1,1,1
case_b00fce79,1,0,1,1,1,1
case_072557c4,1,1,1,1,1,1
case_d0456c10,1,1,1,1,1,1
case_b82a5e6a,1,1,1,0,1,1
case_22957a12,0,1,1,0,0,1
case_494b37a3,0,0,1,0,0,1
case_9ed3d8d8,0,1,1,1,1,1
case_f2be0535,0,1,1,0,1,1
case_e7a4b73f,1,1,1,1,1,1
case_882ccd86,1,1,1,1,1,1
case_baef8b20,1,1,1,1,1,1
case_31ec0101,1,1,1,0,0,1
case_0f5662d9,1,0,1,1,1,0
case_e3a46295,0,1,1,1,1,1
case_7fcdd87f,1,1,1,0,0,1
case_c31661f2,1,0,1,1,0,0
case_48e991b4,0,0,1,1,1,1
case_dd996c4e,1,0,1,1,0,1
case_3e348070,1,1,1,1,0,1
case_f0c539f9,1,0,1,1,1,1
case_8fadac11,0,0,1,1,1,1
case_f52f11c3,1,1,1,1,0,1
case_c8624ba5,0,1,0,0,1,0
case_e824a33f,0,0,1,0,0,1
case_780eff9f,0,0,1,1,1,0
case_6229c9f7,1,1,1,1,1,1
case_bbdfa07e,1,1,1,1,1,0
case_f32dce3e,1,1,1,1,0,1
case_f26a3bd4,0,1,1,1,1,1
case_c0191c87,1,0,1,1,0,0
case_c5f3fff8,1,1,1,1,1,0
case_82fab2b5,1,0,1,1,1,1
case_9a61bbd0,1,1,1,1,1,1
case_6183132a,1,1,1,1,1,0
case_251c7afc,1,0,1,1,1,1
case_a2e7da85,1,1,1,0,1,0
case_e825c89d,0,0,1,0,0,1
case_56f379c4,1,0,1,1,1,1
case_6c09a90d,0,0,1,1,1,1
case_7d866ca9,1,0,1,1,0,1
case_0a04ab7b,1,1,1,1,1,1
case_72da8c6b,0,0,1,1,0,0
case_9694d0c9,0,1,1,1,1,1
case_40f19bbc,0,0,1,0,1,1
case_12892b55,1,1,1,1,1,1
case_f16b394c,1,1,1,1,1,1
case_cee58522,1,1,1,1,1,1
case_776149c7,0,1,0,1,1,1
case_3d5155ec,0,0,1,0,0,1
case_1c6b843e,0,0,0,1,0,0
case_b9d5dd8d,1,1,1,1,0,0
case_d65ac9b4,1,0,1,1,0,1
case_5fefcad6,1,1,1,1,1,1
case_31975097,1,0,1,0,1,1
case_dfaaef20,0,1,0,1,0,1
case_b4868fe3,0,0,1,1,0,1
case_b485a180,1,1,1,1,1,0
case_4981715d,0,0,1,1,1,0
case_ba29f486,1,1,1,1,1,1
case_26106d23,1,1,0,0,0,1
case_29c40225,1,1,1,1,1,1
case_799bf339,0,0,0,1,0,1
case_cebb90de,0,0,1,1,1,1
case_a9d9aaec,1,1,1,1,1,1
case_48f092d9,0,1,1,0,0,1
case_1db5748a,1,0,1,1,1,1
case_b86382bb,1,0,1,1,0,1
case_1b8c50bb,0,1,1,1,0,0
case_fdde5c1e,1,1,1,0,1,1
case_d0933af2,1,0,1,1,1,1
case_b842bdfa,1,1,1,1,1,1
case_103501a7,1,1,1,1,1,1
case_3f8522a5,1,0,1,0,1,1
case_88dc7e4b,1,1,1,1,1,1
case_fd4c0f9b,0,0,1,1,1,1
case_4a441fd4,1,0,1,0,0,1
case_b4a46b35,0,1,1,0,0,0
case_5f8a841f,1,1,1,1,1,1
case_9cd87238,1,0,1,1,1,1
case_88d5c768,0,1,1,1,1,1
case_6fd980bd,1,1,1,1,0,0
case_fdbe5388,0,1,1,1,0,0
case_18d33966,1,1,0,0,1,1
case_432951e8,0,1,1,1,1,0
case_15bb33ad,1,0,1,1,1,1
case_f5885474,0,1,1,0,1,0
case_91585729,0,1,1,0,0,1
case_b27b8dff,1,1,1,1,0,1
case_4185f986,1,1,1,0,1,1
case_c34330eb,0,1,0,1,1,0
case_78b24e0d,1,1,1,0,0,1
case_51307b26,1,1,1,0,0,1
case_8cfe0880,1,1,1,1,1,1
case_01920819,1,0,1,1,1,1
case_8de01d2e,1,0,1,1,1,0
case_ddf5d9b6,1,1,1,1,1,0
case_20393011,1,1,1,1,1,1
case_ba1ff038,1,0,1,0,1,1
case_5bc194a7,1,0,1,1,1,1
case_76328229,1,1,1,1,0,1
case_af182903,1,0,1,0,1,1
case_d86677b3,1,1,1,1,1,1
case_40619bcc,1,1,1,1,1,1
case_2f45b327,1,1,1,1,1,1
case_3754652f,1,1,1,0,0,0
case_31169996,1,1,1,1,0,1
case_07af5fb0,1,1,0,1,1,1
case_2d57a7aa,1,1,1,1,0,0
case_1777b3f4,0,1,1,1,1,1
case_b65781f1,1,1,1,1,1,0
case_4ce46f2f,0,1,1,1,0,1
case_c5ad8965,1,0,1,0,0,0
case_dba57c42,0,0,1,1,1,1
case_d6d12a88,1,0,1,0,1,1
case_23f2e040,1,0,1,0,1,1
case_83560860,1,1,1,0,1,1
case_d5512a8d,0,0,1,1,0,1
case_6ddfaa62,1,1,1,1,1,0
case_e0d37249,1,1,0,1,1,1
case_9aed241f,1,1,1,1,0,1
case_2bada87b,1,1,1,1,1,1
case_e98d22fc,0,1,1,0,0,0
case_dd01cff9,1,1,1,1,1,1
case_7c998c83,0,0,1,0,1,1
case_d014093d,1,1,0,1,1,1
case_888e38e8,1,1,1,1,1,1
case_e74cd60a,0,0,0,1,0,1
case_cc8e3f2b,1,1,1,0,1,0
case_d6293f3c,1,1,1,1,1,1
case_99070999,1,1,1,1,0,1
case_08d70e18,1,1,1,1,1,1
case_ae0e5367,1,1,1,1,1,1
case_6584ca06,1,0,1,0,0,0
case_6455c5c4,0,0,1,1,1,0
case_d32e7eae,1,1,1,1,0,1
case_85c75957,1,0,1,1,1,1
case_2ca85b56,0,1,1,1,1,1
case_824dccdf,0,0,1,1,0,1
case_df9db684,1,1,1,1,1,1
case_b365be5d,1,1,1,1,0,1
case_400d8f6e,1,1,1,1,1,1
case_a4873fb5,1,0,1,1,0,1
case_4ef1283f,1,1,1,1,1,1
case_22b677dc,0,1,1,1,1,1
case_43dcfd32,1,0,1,1,1,1
case_3a32a4f6,0,1,0,1,0,1
case_ea96c228,1,1,1,1,1,1
case_6a703d78,1,0,1,1,1,0
case_629851b9,1,1,1,1,1,1
case_f698a3d2,1,0,1,0,1,1
case_c18e7156,0,0,1,0,1,1
case_ac2995f2,0,1,1,1,0,0
case_67736092,1,1,1,1,1,1
case_d4ddd7d8,1,1,1,0,1,1
case_308d98a0,0,0,1,1,0,1
case_b37d230b,1,1,0,1,0,0
case_b83e024b,1,1,1,1,1,0
case_ec4b6ed2,0,1,1,1,1,1
case_47c66aa4,1,0,1,1,1,1
case_b9839256,0,0,1,0,1,0
case_f12596a3,1,1,1,1,1,1
case_c7b80bec,1,0,1,1,1,1
case_20083453,1,1,1,1,1,0
case_a64c6cea,0,0,1,1,1,1
case_3b313ea2,1,0,1,1,1,0
case_a85f482d,1,0,1,1,1,1
case_9c357f07,0,1,1,1,1,1
case_47660b1b,1,1,1,0,1,1
case_2e926ac7,1,1,1,0,1,0
case_69f208b2,1,1,1,1,1,1
case_1bf2ffe3,1,1,1,1,1,1
case_2f218537,0,1,1,1,1,1
case_a97e560b,1,1,1,1,1,0
case_55724038,1,0,1,1,0,1
case_221810ff,0,0,1,0,0,0
case_25be7d47,1,0,1,0,1,1
case_a055a83a,1,1,1,1,1,1
case_1bb05879,1,0,1,1,1,1
case_837458b4,1,0,1,1,1,1
case_dd33611c,1,1,1,0,0,1
case_2418972b,0,0,1,1,1,1
case_a80b3667,1,0,1,1,0,1
case_78e19e54,0,1,0,1,1,1
case_4073e766,0,1,1,1,0,1
case_a3395175,1,0,1,1,1,1
case_f6904df4,0,1,1,1,0,1
case_ae96923d,1,0,1,1,1,1
case_d5a3f3df,0,1,1,1,0,1
case_6d607cf9,1,0,1,0,1,1
case_7cdf5517,0,0,1,1,1,1
case_5ac4c610,1,1,1,1,0,1
case_16117057,1,1,1,0,1,1
case_7de0b436,1,1,1,1,1,0
case_be1150c5,1,1,1,1,0,1
case_4507667c,0,0,1,1,1,1
case_609d87f2,1,1,0,1,0,1
case_af7c5a97,0,0,1,0,0,1
case_bc6201f1,1,1,1,1,1,1
case_052fcfaa,1,0,1,1,1,0
case_7f04a411,0,1,1,1,1,1
case_ea19122c,1,0,1,1,0,1
case_cad5598f,0,1,1,1,1,0
case_d45388ba,1,0,1,0,0,1
case_bb9fef36,0,1,0,0,0,1
case_50c3d3ea,0,1,1,0,1,1
case_3b150a3b,1,0,1,0,0,1
case_65d0914e,1,1,1,1,1,1
case_a7c82321,0,1,0,1,1,1
case_fa94e099,1,1,1,0,1,1
case_03f528b9,1,0,1,0,1,0
case_4a48302a,1,1,0,1,1,1
case_0eaf241a,1,1,1,1,1,0
case_c40310b2,1,0,1,1,1,1
case_2fa05a71,1,1,1,1,1,1
case_c606b987,0,0,1,0,0,0
case_422a3165,0,0,1,0,0,0
case_91de4328,1,1,1,1,1,1
case_afa8825c,1,1,1,1,0,1
case_de1d57de,1,0,1,1,1,1
case_fe06f400,1,1,1,1,0,0
case_f0e032d6,0,1,1,0,0,1
case_fae2fc9e,1,1,1,1,1,1
case_045c0c92,1,0,1,0,0,1
case_240d2c86,0,1,1,1,1,1
case_2b346bfd,1,0,1,1,1,1
case_7474e8e0,0,1,1,1,1,1
case_3b56229f,1,0,1,0,1,0
case_ce7b70e3,1,0,1,0,1,1
case_f9572884,0,1,1,1,0,1
case_2c49bca6,1,1,1,1,1,1
case_2baf92d0,0,0,1,1,1,0
