case_id,y_0,y_1,y_2,y_3,y_4,y_5
case_b8be3402,1,1,1,0,1,0
case_dae09d0b,1,1,1,0,1,1
case_3299c1f1,1,1,0,1,1,0
case_f9c5e15e,1,1,0,1,1,1
case_3eded3a9,1,0,0,1,1,0
case_2d89c386,0,0,1,0,1,0
case_0b779b73,1,0,1,1,1,0
case_6c3e27f6,1,0,1,0,1,1
case_e4db7fa6,1,0,1,1,0,1
case_80ee0b11,0,0,1,1,1,0
case_16fff40d,1,0,1,1,1,1
case_1586de08,1,1,1,1,1,1
case_8f77b059,0,0,1,0,1,1
case_46d35717,1,0,1,0,1,0
case_c9f16b39,0,0,1,1,0,0
case_d9e2fc6c,1,1,1,1,1,1
case_cee143b8,0,0,1,0,1,1
case_7e49ccbc,0,0,1,0,1,0
case_2ae598a6,1,1,1,1,1,1
case_db3ae7d7,0,1,1,1,0,1
case_f54ab9b1,1,0,1,1,1,0
case_9007cc55,1,1,0,1,0,1
case_b519273b,1,0,1,0,1,0
case_be41a03a,1,1,1,1,1,1
case_50de7b41,1,0,1,0,0,1
case_172a1982,1,1,1,1,1,1
case_68f490be,0,1,0,1,0,0
case_ac7a4f7b,1,1,1,1,1,1
case_acbbd3ac,1,1,1,0,1,1
case_1d5555e7,1,1,1,1,1,1
case_f6622423,0,1,0,0,1,1
case_9b3fc996,1,1,1,1,1,1
case_6f50c408,0,1,1,1,1,1
case_3804556a,1,0,1,0,0,1
case_83dbd8e0,0,0,1,1,1,1
case_6c35abba,0,1,1,1,1,1
case_947dba1f,1,1,1,0,1,1
case_e0fb69d2,1,1,1,1,1,1
case_b34b7d73,0,0,1,0,1,1
case_23e638fb,0,0,1,1,0,1
case_ac558884,1,0,1,0,1,1
case_8cbbc56a,0,0,1,1,1,1
case_26454f0f,1,1,1,1,1,1
case_03290288,0,1,0,1,1,0
case_f371970f,0,0,1,1,1,1
case_1ca835cc,1,0,1,0,1,1
case_9eacdd50,1,1,1,1,0,1
case_9b6fdf37,1,0,1,1,1,1
case_a6260445,1,1,0,1,1,1
case_0701af53,0,0,1,0,0,0
case_c0ed01ef,1,1,1,1,1,1
case_7f3b138e,0,0,1,0,0,1
case_1bd37c26,0,1,0,0,1,1
case_9b253a6f,1,1,1,0,1,1
case_edba6e36,1,1,1,1,1,1
case_00b613ac,1,1,1,0,1,1
case_26a6e833,1,0,1,1,1,0
case_88152195,0,1,1,0,0,1
case_e153e8bb,1,1,1,1,1,1
case_17c50994,1,1,1,1,1,1
case_185fc9a1,1,1,1,1,1,1
case_efa4e4b0,1,1,1,1,1,1
case_1094f3d2,0,1,1,0,1,1
case_1604ab81,0,1,1,1,1,0
case_6e96e1f9,0,1,0,0,1,1
case_d47ffa0c,0,1,1,1,1,0
case_7b985946,0,0,0,1,0,1
case_63e3c04f,1,1,1,1,0,0
case_23493d4f,1,1,1,1,1,1
case_2be56aff,0,0,1,0,0,0
case_8990ccf1,0,0,1,1,0,1
case_092e3f19,1,0,1,0,0,0
case_1705a48d,1,1,1,0,1,1
case_58129b50,1,1,1,1,1,1
case_7f1aab2a,1,1,1,1,1,1
case_da4b2fa4,1,0,1,0,1,1
case_66ba531d,1,0,1,0,1,1
case_d78cfb1a,0,0,1,1,1,0
case_b34f10f5,1,1,1,1,1,1
case_3d3e6380,1,0,1,0,0,0
case_a055e2fb,0,0,0,0,0,1
case_4262e9f2,1,1,1,1,1,1
case_e9b9cf16,1,1,1,1,1,1
case_aaadc401,1,1,1,1,1,1
case_6c6f4695,1,1,1,1,1,1
case_12ef13f8,1,1,1,1,1,1
case_bc760c3c,0,0,0,0,1,1
case_dc39f0bd,1,1,1,1,0,1
case_bd04e63a,1,0,1,0,1,1
case_f535cad3,0,0,1,1,1,1
case_5377a14a,0,1,1,1,1,1
case_e662e927,1,0,1,1,1,1
case_12549e7e,1,1,1,1,1,1
case_4edcef72,0,1,1,0,0,0
case_9f6d0c5e,0,1,1,1,1,1
case_6936903c,0,0,1,1,1,1
case_0eba8521,1,1,1,1,1,1
case_d40b57a2,1,0,1,1,1,1
case_e7f2ca1f,1,1,1,0,1,0
case_bd590fb8,1,1,1,0,1,1
case_5118b28c,0,0,1,1,1,0
case_7e01daf3,0,0,1,0,1,1
case_c0759876,1,1,1,1,1,0
case_588e1292,1,1,1,1,1,1
case_526567fa,1,1,1,0,1,1
case_5ce7b580,1,1,0,1,1,1
case_025810f7,1,1,0,1,1,1
case_20ceb4b9,0,0,1,0,1,0
case_ca1ca2e9,1,0,1,1,1,1
case_7f1beef7,1,1,1,0,0,1
case_4a310426,0,0,0,0,1,1
case_8b0b1bcc,1,1,1,1,1,1
case_be9c05c0,1,1,1,0,1,1
case_c855e1bf,0,1,1,0,1,0
case_abbe4b49,1,0,1,1,1,1
case_76c4b200,1,1,1,1,1,1
case_f82ea278,1,1,1,1,0,1
case_8fc7945d,0,1,1,1,0,0
case_16bdfea6,0,1,1,0,0,1
case_9d6ad9d1,1,0,1,0,1,1
case_833cdee6,1,1,1,1,1,0
case_d409fe05,0,0,1,0,1,1
case_c3f01633,1,1,1,1,0,1
case_dfb7cdb8,1,1,1,1,1,1
case_e0e90cc4,1,1,0,1,1,1
case_78a20a45,0,1,1,1,0,1
case_02101277,1,1,1,1,0,1
case_0cd6d3ca,1,0,1,1,0,1
case_8992fd8b,0,0,1,1,0,1
case_bacc0adb,1,1,1,1,0,1
case_b9c537fd,1,1,1,1,1,1
case_dacbbfb6,1,0,1,1,1,0
case_64b4ac52,1,1,1,0,0,1
case_523b5067,1,1,1,1,0,1
case_880ac1c7,1,1,1,1,1,1
case_a98c2c0c,1,0,1,1,1,1
case_264e7155,1,0,1,0,1,1
case_9253b4a3,1,0,0,0,1,1
case_4688dec2,0,1,1,1,1,1
case_a25eef2d,0,1,0,0,1,0
case_e76ef0d6,0,0,1,1,0,1
case_21745bb0,0,1,1,1,0,1
case_19cb85d9,1,0,1,0,1,1
case_3af34f75,1,1,0,0,1,0
case_8512096d,0,1,0,1,0,1
case_242c53f6,1,0,1,1,1,0
case_1a3e2205,1,1,1,1,1,1
case_acc39886,1,1,1,1,1,1
case_24ad0a3c,0,1,1,1,1,1
case_75f3bdd6,1,1,1,1,1,1
case_0e57b257,1,0,1,1,1,0
case_8ce3769b,0,1,1,1,1,1
case_8d0e39b7,1,1,1,1,1,1
case_cc25e26b,1,1,1,1,0,1
case_3e34bf9c,1,1,1,1,1,1
case_5170a38f,0,1,1,1,0,0
case_30c43639,1,1,1,1,1,1
case_07f9a27f,1,1,1,1,0,0
case_b28019b7,1,1,1,1,1,1
case_d08c3e0d,1,1,1,1,1,1
case_010608e2,0,0,1,1,1,1
case_d6fd543a,0,1,1,1,1,0
case_40223eaf,0,0,0,0,1,0
case_c509ea91,1,1,1,1,1,1
case_5338867b,1,1,1,1,1,0
case_1704d039,1,1,1,1,1,0
case_d4a32e6f,1,0,1,1,1,1
case_32ce6cde,1,1,1,1,1,1
case_897beb81,1,1,1,1,1,1
case_04c7e0bb,0,0,1,1,1,0
case_a92a1b1e,1,0,1,1,1,1
case_b19120bd,0,1,1,1,1,1
case_5a38228a,1,1,1,1,1,1
case_58b1b016,1,1,1,1,1,1
case_a2f4f392,0,0,1,0,0,1
case_d8ce26c1,0,0,1,0,0,1
case_5c520e83,0,1,1,1,1,1
case_9ba83fd3,1,0,0,1,1,1
case_8d972444,0,0,1,0,0,0
case_c2407a39,0,0,1,1,1,1
case_65ff3660,0,0,1,0,0,1
case_af24af2f,1,1,1,1,1,1
case_1bafec8c,1,1,1,0,1,1
case_cc4490dc,0,1,1,1,1,1
case_1cc087ae,1,1,1,0,1,0
case_c1874aa9,1,0,1,1,1,0
case_8e4119e3,1,1,1,1,1,1
case_fa17be15,1,1,1,1,1,1
case_fcd49bff,0,0,1,1,1,1
case_cfbc965e,0,1,0,0,0,0
case_355bbcca,1,0,1,1,0,1
case_cfa77a0e,1,1,1,0,1,0
case_54bf73a7,1,1,1,0,1,1
case_ac019f53,1,1,1,1,1,1
case_067abda1,1,1,0,0,0,0
case_4e8c3aff,1,0,1,1,0,1
case_fbbe71f0,0,1,1,1,1,0
case_885e4f8d,0,1,1,0,1,1
case_ddc18c66,1,0,0,1,0,0
case_4f867724,0,1,0,1,1,1
case_70a9ad1d,1,0,1,1,1,1
case_74e1c8b0,0,0,1,0,1,1
case_07f0158a,1,1,1,0,0,1
case_5a150dc9,1,1,0,0,1,0
case_22b8f10c,0,1,1,1,1,1
case_9ea872fa,1,1,1,1,1,1
case_73101c01,1,1,0,0,1,0
case_b3522e6b,0,1,1,1,1,1
case_6c46fc5c,1,1,1,1,1,1
case_8148d5d7,1,0,0,1,0,1
case_663f1de5,1,0,1,0,1,1
case_42256378,1,1,1,1,1,1
case_bd718601,0,1,1,1,1,1
case_603da807,1,1,1,1,1,1
case_c15fb40a,1,1,1,1,1,1
case_1c75dbe3,0,0,1,0,1,1
case_f845fbe0,1,1,1,1,1,1
case_c13bec3d,1,1,1,0,0,1
case_911e348f,0,1,1,1,1,1
case_4829c771,0,0,1,0,0,1
case_34daf2e6,0,1,1,1,1,1
case_649e0edb,0,1,1,0,0,0
case_337040e4,1,0,1,1,0,1
case_44cee766,0,0,1,0,0,1
case_9b2ebff9,1,0,1,0,1,1
case_bd634fce,1,0,1,1,0,0
case_db2a4e28,1,1,1,0,1,1
case_30c71b7e,0,0,1,0,1,1
case_88dc0b61,0,1,1,1,1,0
case_cb134ce0,1,0,0,1,1,0
case_485653ea,0,1,0,1,0,1
case_c4db15de,1,1,1,1,1,1
case_5ec4804c,1,1,1,1,1,0
case_6c56ada2,1,0,1,0,0,1
case_dcc91c31,1,1,0,0,0,1
case_a598df79,0,1,1,1,0,1
case_4d1c089d,1,0,1,1,1,1
case_66269b04,0,0,1,1,1,0
case_9793b9f4,0,0,1,0,1,1
case_a5042903,1,1,1,1,1,1
case_c96fa0df,1,0,1,1,1,1
case_3b19ea15,1,0,1,1,1,1
case_da536fe2,1,1,0,1,1,1
case_87d6d323,1,0,1,1,0,0
case_0a9952e8,1,0,1,1,0,0
case_b38e4549,1,0,1,1,1,1
case_0a24f2d9,1,1,1,0,1,0
case_b50071c9,1,0,1,1,0,1
case_9b8e53fd,1,1,1,1,1,1
case_669ff609,1,1,1,1,1,0
case_a5e920f4,0,1,1,1,1,1
case_6a2bdf3c,0,0,1,1,0,1
case_b7c95aeb,1,0,1,0,1,1
case_7e9e0ac4,0,1,1,1,1,1
case_139b6c63,1,1,1,1,1,1
case_2d934655,1,1,1,1,0,1
case_75436c42,0,0,1,1,1,0
case_dfed9b4a,0,0,0,1,0,0
case_61d7f067,1,1,1,1,1,1
case_121e4f17,1,0,1,0,0,1
case_2728d488,0,0,1,1,0,1
case_ecf7f20e,1,1,1,1,1,0
case_0dd0fb40,0,1,1,1,1,1
case_2495f145,1,1,1,1,0,0
case_54024735,0,1,1,1,1,0
case_b1028cfa,0,1,1,0,0,0
case_af2260e1,1,0,1,0,1,0
case_6c3e56e3,0,0,1,0,0,0
case_477eb418,1,1,1,1,0,1
case_518a89d3,1,1,1,1,1,1
case_9dc50275,0,1,1,0,0,1
case_86e79c37,1,1,1,1,1,1
case_0325b0d1,1,0,1,1,1,1
case_921cef1c,0,0,1,0,1,0
case_1d85843d,0,0,1,0,1,1
case_4dd90100,1,0,1,0,1,1
case_d59b4217,1,1,1,0,1,1
case_61a55b78,0,1,1,1,1,0
case_8fc4a064,1,1,1,1,1,0
case_aba729fd,1,1,1,0,0,1
case_fcdcd312,1,1,1,0,1,0
case_8105507a,0,1,1,1,1,1
case_e5e9a1c9,1,1,1,1,1,1
case_4d26554a,1,1,1,0,1,1
case_df00d39c,1,1,1,1,1,1
case_ec2ae819,1,0,1,1,0,1
case_263678ae,1,1,1,1,0,1
case_56bf8e8a,0,1,1,0,1,1
case_12f03426,1,0,1,0,0,1
case_7cffa7a5,0,1,1,0,1,1
case_b9342a2e,1,1,1,1,1,1
case_0d866a4c,1,1,1,1,1,1
case_39312f58,1,0,1,1,1,1
case_16d1633a,0,0,1,1,1,0
case_58e4a369,1,1,1,1,1,1
case_95370b7c,1,1,1,0,1,1
case_b30f1492,0,1,1,1,1,1
case_d7d3ac66,0,0,1,0,0,1
case_bfe18ffc,1,1,1,1,1,1
case_30800478,1,0,1,1,1,1
case_e445af38,0,0,0,0,1,1
case_5956c19e,1,1,1,1,1,1
case_06593e21,0,0,1,0,1,0
case_38ee1edd,1,1,1,1,0,1
case_2d744cee,1,1,1,1,1,1
case_dc187529,1,1,1,1,1,1
case_47856e1e,1,0,1,1,1,1
case_fbfb10dd,0,1,0,1,0,1
case_c79a1a6f,1,1,1,1,1,1
case_c40a8293,0,1,1,1,1,0
case_97a41740,1,1,1,0,1,1
case_edbc55a1,1,1,1,1,1,1
case_bea5e812,1,0,0,1,1,1
case_a9f3b74d,0,0,1,1,1,1
case_8d0866f4,1,1,1,1,1,1
case_67d55c88,0,1,1,1,0,1
case_f2f3db20,1,1,1,1,1,1
case_24bfe52f,0,0,1,0,1,0
case_617aefc0,0,1,0,1,0,0
case_55e887bb,1,1,1,1,1,1
case_c9c4b03c,1,0,1,1,1,0
case_448e1432,1,1,1,1,0,1
case_101eae91,0,1,1,1,1,1
case_dac0e81c,1,1,1,1,1,1
case_43cb402f,1,1,1,1,0,1
case_4a37dc42,0,0,0,0,1,0
case_20cc4d57,1,1,1,0,1,0
case_7d668021,1,0,1,1,0,0
case_35b9dafd,1,0,1,1,0,1
case_13b8d11d,0,0,1,1,0,0
case_9011fde5,1,1,0,1,1,1
case_54ae3877,0,0,1,0,0,1
case_433df31c,0,0,1,1,1,1
case_e93063b5,1,1,1,1,1,1
case_ae50fd6a,1,1,1,1,0,1
case_c1163dad,1,1,1,1,0,1
case_f35ba779,1,0,1,1,0,1
case_1b49bb59,0,0,0,0,1,1
case_e706c5c3,0,0,1,0,0,0
case_07b8988f,1,1,1,0,1,1
case_c8c464bf,1,1,1,1,0,1
case_265d3310,1,1,1,0,1,1
case_8929f0d2,0,1,0,1,1,1
case_4c91faec,1,1,1,0,1,1
case_a327ab79,1,0,1,1,1,1
case_954a9929,1,1,1,1,1,1
case_f978540b,1,1,1,1,1,1
case_bc3fbe65,1,1,1,1,1,1
case_c02a8c53,0,0,1,1,1,1
case_22b48ce3,1,1,1,0,0,1
case_e88db0f5,1,1,1,0,1,1
case_143efb60,1,0,1,0,1,0
case_9e9a21e6,0,0,1,1,1,0
case_d662bba4,1,0,1,1,0,1
case_b6ca61fc,1,0,1,0,0,1
case_a8243d09,0,1,1,1,1,1
case_ed42cd98,0,0,1,1,1,1
case_f663dc39,0,0,1,1,0,1
case_06661085,1,1,1,1,1,1
case_522e0d46,1,1,1,1,0,1
case_57b922ec,1,1,1,1,1,1
case_cdfd7dc8,0,1,1,1,1,1
case_f1c2adbf,1,1,1,1,1,1
case_35c47788,1,1,1,1,1,1
case_cd6f4487,1,1,1,0,1,1
case_219003c0,0,1,0,1,1,1
