case_id,customer_id,amount_paise,payment_method,failure_code,time_since_failure_minutes,incident_id,historical_payment_success_rate,customer_value_band,engagement_score,assigned_action,propensity,eligible_actions,policy_version,y_observed,split
case_eb5b60c8,cust_35456286,732244,upi,BANK_TIMEOUT,10,,0.41717321746596503,medium,0.7570707343151188,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_5e1525b8,cust_08e60e13,76991,upi,BANK_TIMEOUT,30,,0.9436597563330762,low,0.34232151014474166,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f970d838,cust_b40c2fd6,127454,netbanking,BANK_DECLINE,24,,0.6289387267917479,medium,0.38908590859178005,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_5a6c5ba5,cust_f4cd742a,169613,netbanking,BANK_DECLINE,95,,0.7880206491838716,low,0.5630546023244553,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_c3ab70cf,cust_c249b202,85089,netbanking,NETWORK_ERROR,82,,0.937392874116164,low,0.38925574402842,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9917bee0,cust_d9b60a25,55930,netbanking,BANK_DECLINE,3,,0.76806319937876,low,0.12885742393909155,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_57b79624,cust_d36c2ba9,103569,upi,BANK_TIMEOUT,1,,0.7356303050880298,low,0.0,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_e41b3047,cust_e729d266,97645,upi,NETWORK_ERROR,57,,0.5948319329872316,low,0.2826956845362534,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_fc29c6a4,cust_f54ef6b3,158435,upi,BANK_TIMEOUT,1,,0.8578946113190644,low,0.5831814910939116,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_f8ff67a3,cust_2dbc061d,39923,card,BANK_DECLINE,41,,0.8928743579866838,low,0.7053310109530194,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_0ddce7d7,cust_39aec418,403523,card,INSUFFICIENT_FUNDS,43,,0.7987044221712323,low,0.17612382887856348,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_cfc6f338,cust_395d5a11,37232,card,INSUFFICIENT_FUNDS,8,,0.6599323371565776,low,0.5041037442132492,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9237c06f,cust_0387b038,65455,upi,BANK_TIMEOUT,11,,0.7014936393740319,medium,0.5186698886711694,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_0d3dd3b6,cust_1a9326b0,124716,card,BANK_DECLINE,12,,0.3729615900075618,medium,0.25414009619836614,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_99caec0f,cust_4e1ddb88,47057,upi,BANK_TIMEOUT,38,,0.9233950384851846,low,0.6359922455493027,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_2d9e731d,cust_d440c2d8,322460,card,BANK_DECLINE,21,,0.9131628378826275,low,0.1771322523685962,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_f655b8fa,cust_27fa292b,28812,card,BANK_TIMEOUT,9,,0.6499865242215761,medium,0.3363377081846038,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_aac4edd8,cust_0f762720,33883,card,BANK_DECLINE,7,,0.7467261954980006,low,0.20575582206262638,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_0e9d6dbe,cust_d67b8058,553027,upi,BANK_TIMEOUT,37,,0.4783624329726842,low,0.31611923931090097,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_524fdde1,cust_2cb76309,252252,netbanking,INSUFFICIENT_FUNDS,33,,0.5698638689167044,low,0.41779477547944177,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_e56ddd5d,cust_1763cd81,544765,card,BANK_DECLINE,21,,0.7934944735721119,low,0.5693327226127889,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_b289e153,cust_57a6a5b4,112211,upi,BANK_TIMEOUT,21,,1.0,low,0.3405604483535816,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_b5d3c980,cust_23a30aba,16364,card,BANK_DECLINE,8,,0.8890821186237277,low,0.29470836430416925,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_4a447bdd,cust_a51e1cc4,45323,upi,INSUFFICIENT_FUNDS,2,,0.6215625549916114,low,0.6174670103839974,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3e601250,cust_f7c235c3,131945,upi,INSUFFICIENT_FUNDS,19,,1.0,medium,0.3603637380450681,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_1c7d903a,cust_6e51aeaa,19515,upi,INSUFFICIENT_FUNDS,31,,0.38732987886114356,medium,0.7456800807423749,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_77cf8667,cust_58257718,76621,card,BANK_DECLINE,70,,0.8759566524817713,low,0.0981449364555804,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_16064e32,cust_61f4b03d,199261,card,BANK_DECLINE,0,,0.7044994550608522,medium,0.6762051303946877,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_26a4e37a,cust_8da7861c,215411,card,BANK_DECLINE,59,,0.9774871453759997,low,0.1279426118099291,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f0b2e5b6,cust_d3a912b2,29470,upi,INSUFFICIENT_FUNDS,105,,1.0,medium,0.04791793856111046,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_8e1534e2,cust_eee332cd,135091,upi,INSUFFICIENT_FUNDS,6,,0.7617214514223166,high,0.06774342062255508,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_ec6e2d52,cust_197f7e3d,67485,upi,INSUFFICIENT_FUNDS,91,,0.6945149934671442,low,0.11176911240335277,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3591ae3b,cust_38c509c8,18438,upi,NETWORK_ERROR,5,,0.8876349814071289,low,0.1631541511172167,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_3807d900,cust_8d4aac11,40167,card,BANK_DECLINE,8,,0.7258356791397388,low,0.0,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_253db132,cust_83d81b5d,838031,netbanking,BANK_DECLINE,24,,0.743245911800759,low,0.42288403985074763,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_cb6c055e,cust_3d5c75bd,137090,netbanking,BANK_DECLINE,15,,0.7919196316474103,low,0.31987933404011154,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_1fedea1a,cust_98d62a00,273397,card,INSUFFICIENT_FUNDS,5,,0.8399112015878366,low,0.14536824350181296,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_a3eb745d,cust_c711b506,16848,upi,BANK_TIMEOUT,36,,0.8333276027709297,low,0.27480585380876504,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_20fffa85,cust_c4e48a1f,136720,upi,INSUFFICIENT_FUNDS,14,,0.6797541804651872,low,0.5841280723044675,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_45916f3f,cust_ef037d08,25179,upi,NETWORK_ERROR,19,,0.9449242327441181,low,0.5370963306526569,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_6e0dca3f,cust_496c5033,20027,upi,INSUFFICIENT_FUNDS,13,,0.9695619587396482,medium,0.6763275044035325,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b645e668,cust_52040c8c,72140,upi,INSUFFICIENT_FUNDS,2,,0.8418288423460678,medium,0.28784987690783875,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_9b84e878,cust_269d4805,110609,netbanking,BANK_DECLINE,10,,0.5732056439684983,low,0.28597277817201494,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_ad75d3ed,cust_b07464cb,18476,card,NETWORK_ERROR,44,,0.8900093545339783,low,0.46268807836971076,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_cd0edbef,cust_3dab76cc,18348,upi,BANK_TIMEOUT,126,,1.0,low,0.6169497639317761,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_28adc06e,cust_9578eb19,642606,card,INSUFFICIENT_FUNDS,14,,0.4952649298146512,low,0.24513342814055697,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_46cd7b60,cust_ae0374f2,179039,upi,INSUFFICIENT_FUNDS,57,,0.8282453500598623,low,0.29917592053179376,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_6897aa82,cust_4187dffc,49052,netbanking,INSUFFICIENT_FUNDS,49,,0.6833598394246593,low,0.41482529952206143,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_5868e61e,cust_e12957d3,286896,upi,BANK_TIMEOUT,17,,0.3561304350179887,low,0.0,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_d4fec3e6,cust_29318501,109165,card,BANK_DECLINE,30,,0.9388502991413629,medium,0.01191726555759648,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_714127c4,cust_b3b4d09f,171237,upi,NETWORK_ERROR,15,,0.5472148937342104,low,0.2325169987783114,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_08416207,cust_3fb2824f,22055,upi,INSUFFICIENT_FUNDS,4,,0.6366542406086345,low,0.4808005349886386,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_e2d83179,cust_ab2bc765,67099,upi,INSUFFICIENT_FUNDS,3,,0.940547090386132,low,0.10918188159440793,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_23c4214a,cust_7bf088f9,63007,upi,INSUFFICIENT_FUNDS,4,,0.9525263757181307,low,0.17998995379635563,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_c8cfdb98,cust_ec0cb6cd,333141,upi,BANK_TIMEOUT,23,,0.9237308239992491,low,0.25005069704431754,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_a8d11303,cust_0e1cf6ea,103932,netbanking,BANK_DECLINE,37,,0.9131146793899242,low,0.37477784936578395,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_8041bfcb,cust_ac124400,174989,netbanking,INSUFFICIENT_FUNDS,17,,1.0,low,0.4966134982421725,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_8dff3ab2,cust_647a83b5,151811,upi,BANK_TIMEOUT,24,,0.7645645035284833,medium,0.3077577487131501,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_ecae1141,cust_585b8493,81143,upi,INSUFFICIENT_FUNDS,28,,0.6730570387601301,medium,0.3303615397026926,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_e4c12c87,cust_8f35ef2f,39262,upi,INSUFFICIENT_FUNDS,24,,0.8045587325847967,low,0.440924254492234,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_86891d8f,cust_3d988bdf,25778,upi,NETWORK_ERROR,5,,0.5801843960806072,low,0.641910059295224,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_ed72c2aa,cust_333d88c0,235602,upi,INSUFFICIENT_FUNDS,12,,0.8549545829501121,low,0.12248083395262556,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_246b5f4a,cust_328e4c88,121651,netbanking,BANK_DECLINE,82,,0.49170321048997684,low,0.6466583477598127,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_08ef5163,cust_e8b95764,121233,card,BANK_DECLINE,7,,1.0,low,0.5489412198770459,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9132ae59,cust_0f9e931d,154246,upi,NETWORK_ERROR,47,,0.7094698940965722,low,0.499883077658324,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_9d64a18f,cust_898227aa,52525,upi,INSUFFICIENT_FUNDS,23,,0.8183037743983782,low,0.3888780359316261,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_c7399dd7,cust_9fdbe495,51434,upi,NETWORK_ERROR,14,,0.8024398969220896,low,0.8310750282943744,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_adddda9d,cust_5270fd85,97446,upi,NETWORK_ERROR,1,,0.9367927004215433,low,0.4595878629219126,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_99f46e4e,cust_18164d1c,74815,netbanking,INSUFFICIENT_FUNDS,4,,0.5716120300951973,low,0.4275888033441869,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_42a68851,cust_74541b0e,57792,card,BANK_DECLINE,143,,0.7197226214217061,low,0.48545895622396346,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_c356d949,cust_9708b252,167823,netbanking,BANK_DECLINE,29,,1.0,medium,0.6546141051989567,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f2f1213a,cust_37df3763,221122,card,BANK_TIMEOUT,150,,0.8251496378900595,low,0.5509087478811722,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_5d8e21bc,cust_5fbbb85e,168443,card,BANK_DECLINE,8,,0.9489171044304939,low,0.23192719076086016,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_6071458d,cust_cc13041c,47600,upi,BANK_TIMEOUT,0,,0.5148330480596031,low,0.6244159468150432,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b107b6b9,cust_6f4ed8ae,381471,upi,INSUFFICIENT_FUNDS,13,,0.8662598393143185,low,0.2683832550024593,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_bd770c6e,cust_1ced9742,170101,card,BANK_DECLINE,55,,0.6815261337247212,low,0.04259397091855151,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_5e219f6a,cust_da16916e,52962,upi,NETWORK_ERROR,3,,0.9599631990225133,low,0.1754418672775714,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_2deda891,cust_95f32c4d,96700,card,NETWORK_ERROR,24,,0.48550810366932806,low,0.20074954098036052,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_207b15a5,cust_cc604fc3,46747,upi,INSUFFICIENT_FUNDS,47,,0.9920533716875565,low,0.18522267119518934,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_125eb3a7,cust_dcf8b4eb,77194,upi,INSUFFICIENT_FUNDS,23,,0.5584875578164039,low,0.10657994186195366,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_d572f13a,cust_35a901cc,120687,upi,NETWORK_ERROR,18,,0.7157546762533302,low,0.5845576862490663,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_ca33034a,cust_ed25c060,226368,upi,NETWORK_ERROR,11,,0.6439776624232743,low,0.8368267290264152,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_d973b3fe,cust_bec04cc3,127485,netbanking,BANK_DECLINE,34,,0.7131160046584387,low,0.6649492140350778,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,test
case_ffb375e3,cust_128ea6d2,173188,upi,BANK_TIMEOUT,0,,0.6529661274070697,low,0.31165932579217465,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_8044a1b4,cust_2777f4ae,41600,upi,BANK_TIMEOUT,51,,0.8809711833617012,low,0.15621362386206583,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_7a162c7d,cust_163fc05c,248019,card,BANK_DECLINE,118,,0.6602492579535897,medium,0.05191752728076321,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_873902db,cust_a4796756,22918,upi,NETWORK_ERROR,34,,0.7905377883345243,low,0.6855893376069597,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_161d026f,cust_ff9305a9,87380,card,INSUFFICIENT_FUNDS,18,,0.7166218751357853,low,0.3410288503454395,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_e614b3d5,cust_28d341fe,108837,upi,INSUFFICIENT_FUNDS,15,,0.7793491593979203,low,0.8056560587776529,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_2623a659,cust_7931cb0d,55888,netbanking,NETWORK_ERROR,59,,0.6351544757316243,low,0.5093448080840068,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_be738227,cust_5caeaf5c,118716,card,BANK_DECLINE,15,,0.7658814153929117,low,0.17623855322506835,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_474792e9,cust_28c8f543,20341,card,BANK_DECLINE,37,,1.0,high,0.597120244322266,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_ed449627,cust_fbbcd339,65602,netbanking,INSUFFICIENT_FUNDS,107,,0.8506955101022639,low,0.6472209423844144,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_3764d272,cust_6248e3c2,321241,card,BANK_DECLINE,17,,0.8074389697261799,low,0.2664517584751023,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_17aef316,cust_d7dbc682,257461,card,BANK_DECLINE,22,,0.7437812145344483,low,0.16305663924038047,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_8ddca4b3,cust_c7b94df7,5260,upi,NETWORK_ERROR,102,,0.8443711650192728,low,0.31335608889041744,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_59ca9576,cust_52711d15,80917,card,BANK_TIMEOUT,14,,0.8437678904804771,low,0.7760061744174277,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_4f3b1429,cust_393ef2f7,557117,netbanking,BANK_DECLINE,18,,0.6781131373206799,low,0.4271223313312243,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_26158390,cust_c67feb98,25464,upi,BANK_TIMEOUT,30,,0.3866499234690493,medium,0.5851370481597521,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b89853fb,cust_e392582a,82520,card,BANK_DECLINE,7,,0.3822118043379946,low,0.29028846183482515,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_78b42c25,cust_d304fb6b,81073,upi,NETWORK_ERROR,4,,0.9243552115902396,medium,0.6354242223565694,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_f6eed573,cust_1552d5ff,96364,card,BANK_TIMEOUT,21,,0.8920837710057818,medium,0.4004484472758792,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_13acb2bf,cust_978b7950,216492,upi,BANK_TIMEOUT,3,,0.45275650550226454,low,0.6950320108324928,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_d0946264,cust_508ac9a7,34508,upi,BANK_TIMEOUT,20,,0.8314656368145926,medium,0.2283985468566319,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_d0b994d5,cust_e0873bfa,97968,card,INSUFFICIENT_FUNDS,11,,0.7804272842254137,low,0.650063600749721,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f78e94cb,cust_0f9a80da,151022,upi,INSUFFICIENT_FUNDS,37,,0.14003011813047947,low,0.29789157694638463,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,val
case_0f369f79,cust_ad865b47,271932,card,BANK_DECLINE,59,,0.9008083185903302,low,0.5808255233028874,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_aa85ee8d,cust_9d79225f,24465,card,BANK_TIMEOUT,3,,0.9879962999884782,low,0.3763687781977063,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_33446b7c,cust_17beae9d,14426,upi,INSUFFICIENT_FUNDS,4,,0.8497944660929373,low,0.6724432109944624,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_36adffc4,cust_3dad7e28,48204,upi,BANK_TIMEOUT,22,,0.7574691639712441,low,0.26615507484649903,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_f6378fda,cust_a72d88b9,68760,upi,NETWORK_ERROR,3,,0.8173189178668833,low,0.36606961652234804,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_7e939d3b,cust_d19360da,14815,upi,BANK_TIMEOUT,52,,0.8307268737577256,medium,0.0566769254216163,0,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_44298142,cust_f51d77f1,64047,upi,NETWORK_ERROR,95,,0.8770967452025549,low,0.1697159450646103,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_7c66945c,cust_64bf51cf,121551,upi,INSUFFICIENT_FUNDS,1,,0.6790417387987555,low,0.33073898511853683,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,test
case_e1b88b3a,cust_5cadfce4,19502,netbanking,INSUFFICIENT_FUNDS,0,,0.6411376050678926,low,0.34719696246265536,1,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,0,train
case_ad0d7fd2,cust_0a15e2e5,27121,card,INSUFFICIENT_FUNDS,11,,0.8101797959422105,low,0.39749216797627807,2,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,val
case_061e19b6,cust_b7825d1d,116782,upi,BANK_TIMEOUT,2,,0.7993134936864601,low,0.3749464750332474,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_cdc1049c,cust_8108db71,12954,upi,INSUFFICIENT_FUNDS,4,,0.7942658662572115,low,0.45425841851601206,3,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_be2b5c4d,cust_c7be8a6c,130811,upi,NETWORK_ERROR,29,,1.0,low,0.4376865385581785,5,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
case_b5792457,cust_8238bbfe,18925,upi,NETWORK_ERROR,22,,0.7786936043546042,low,0.3872020031869001,4,0.16666666666666666,"[0, 1, 2, 3, 4, 5]",random_uniform_v1,1,train
